ANO,MES,NCM,KG,FOB,FRETE,date,KG_,FOB_,FRETE_,KG_s,FOB_s,FRETE_s
2021,10,31021010-0,16633248.000000019,6741843,787873,2021-10-01,7.220977062854177,6.82877863471305,5.896456217687133,0.1289022641244001,0.11342176869317597,0.15927194726611266
2022,1,31021010-0,19004842.999999993,8382057,894188,2022-01-01,7.278864286224558,6.923350609814611,5.95142883734061,0.14728247038925169,0.1410184802337002,0.18076559560645283
2022,3,31021010-0,16501390.00000001,7972941,824125,2022-03-01,7.217520528692936,6.901618550313194,5.915993088751759,0.12788034544196442,0.1341350758495082,0.16660099528035346
2022,5,31021010-0,46801059.99999997,26198982,1868807,2022-05-01,7.670255689547147,7.41828441649639,6.271564452174428,0.3627071958767738,0.4407894490000652,0.3778038127142364
2022,7,31021010-0,25899999.999999985,14340944,1335330,2022-07-01,7.413299764081252,7.156577739929916,6.125588606126502,0.20072094023276912,0.24127715723656679,0.2699510446602491
2022,8,31021010-0,13503460.000000004,7567778,438760,2022-08-01,7.130445062300734,6.878968383596021,5.64222702781081,0.10464595180916146,0.12731818095780906,0.08869195335141403
2022,10,31021010-0,20399999.999999993,11219240,1153560,2022-10-01,7.309630167425898,7.049963438472248,6.0620401883597,0.1580951401038749,0.1887542761961046,0.2332026981538894
2022,11,31021010-0,30117179.999999993,14073355,1501334,2022-11-01,7.478814304587939,7.148397642871577,6.176477319971934,0.23340469873960015,0.23677495420426897,0.30351198713393424
2023,1,31021010-0,21715045.000000015,11875572,1056713,2023-01-01,7.336760733685881,7.074654537072561,6.023957050277118,0.16828693016396631,0.19979710650898777,0.21362319045679182
2023,3,31021010-0,30999999.999999966,11849302,1371750,2023-03-01,7.491361693834272,7.073692768364978,6.137274968868117,0.24024668217047093,0.199355111981341,0.27731405714724705
2023,4,31021010-0,37549253.999999985,13525383,1173122,2023-04-01,7.574601313193668,7.131149571925112,6.069343179354778,0.2910043534427185,0.22755528822392485,0.2371575375352912
2023,6,31021010-0,37231376.99999996,11672190,1304003,2023-06-01,7.5709090988679355,7.067152348391903,6.115278590538499,0.28854076044861426,0.1963751905964697,0.26361768133844277
2023,9,31021010-0,51600978.999999955,18015891,1444250,2023-09-01,7.712657941361018,7.255655745604549,6.1596423762134505,0.3999072664092977,0.3031083891890528,0.29197134449780593
2023,10,31021010-0,34529999.999999985,12378509,838150,2023-10-01,7.538196578349454,7.092668336762544,5.9233217493494354,0.2676046957077432,0.20825905556688912,0.16943642224713398
1998,5,31042090-1,18379141.00000002,4011395,367800,1998-05-01,7.264325209570344,6.6032954288412915,5.565611724902059,0.14243318886338838,0.06748179632834961,0.07434600700112912
2000,8,31042090-1,27352718.99999998,3797324,335297,2000-08-01,7.4370005039054,6.579477654134527,5.525429667686875,0.21197972382139585,0.06388003726752489,0.06777489237002271
2001,8,31042090-1,33429668.999999985,4352267,403063,2001-08-01,7.524132076497289,6.63871553031829,5.605372933024432,0.2590769703838111,0.07321699079458485,0.08147510939896024
2001,9,31042090-1,46033153.99999998,6101918,574390,2001-09-01,7.663070731962615,6.785466367123694,5.759206870331347,0.3567558126633596,0.10265498726552691,0.11611220001839742
2002,7,31042090-1,36233883.99999999,4397997,392264,2002-07-01,7.559114889633719,6.64325492878014,5.593578452613964,0.28081004458534703,0.07398640113905708,0.07929188117690941
2002,8,31042090-1,34240349.999999985,4217485,421148,2002-08-01,7.534538195324385,6.625053546642595,5.624434742600806,0.265359866070046,0.07094927452411348,0.08513134445737205
2003,7,31042090-1,31744999.999999974,3948842,385560,2003-07-01,7.501675331410371,6.596469757210615,5.586091971599143,0.24602054055156666,0.06642933787049325,0.07793653697831429
2003,9,31042090-1,60971080.99999996,7635893,702768,2003-09-01,7.785123895008358,6.8828598340962825,5.846811978008487,0.4725269200528164,0.12846422044203662,0.14206631361136354
2004,7,31042090-1,32968684.999999978,5006243,961582,2004-07-01,7.518101625073603,6.69951192617468,5.982986325110161,0.25550427732078956,0.08422018124804145,0.19439060558857094
2004,8,31042090-1,35849437.99999999,6017186,801154,2004-08-01,7.554482351763597,6.77939343637534,5.903716005374804,0.2778305321569192,0.1012293656318549,0.16195696013925434
2004,9,31042090-1,67228966.99999996,11546951,1698993,2004-09-01,7.8275564381973615,7.062467322870219,6.23019158954142,0.5210264469374355,0.1942680359467571,0.34347260451909434
2004,10,31042090-1,21789188.999999993,3822145,519125,2004-10-01,7.338241065979185,6.582307158780053,5.7152719441179345,0.16886155695028554,0.06429765227212023,0.10493930366765764
2005,8,31042090-1,28210385.000000004,5671293,742526,2005-08-01,7.4504090132108285,6.753682085126958,5.870711665341217,0.21862676009291387,0.09540969250085703,0.1501041678249293
2005,9,31042090-1,18437086.999999993,3775767,423725,2005-09-01,7.265692305016886,6.57700518643736,5.6270840883619675,0.14288227879325524,0.06351733928379893,0.08565233520912917
2005,11,31042090-1,44156199.99999997,8977430,945906,2005-11-01,7.64499169175826,6.953152027473159,5.975847980260491,0.3422091461078816,0.15103567124659031,0.1912213968091591
2006,8,31042090-1,33144125.999999974,5864425,764686,2006-08-01,7.520406571297983,6.768225436473878,5.883483139125239,0.25686397059359195,0.09865915146977482,0.1545842435171829
2006,10,31042090-1,36775548.999999985,6679246,1035192,2006-10-01,7.565559164768456,6.824727439044178,6.01502090709464,0.2850080271356774,0.1123685699323422,0.20927230106270386
2007,5,31042090-1,14283000.0,3084196,577020,2007-05-01,7.154819436194173,6.489141969577902,5.761190866429746,0.11068750021506656,0.05188161041135187,0.11664390575263149
2007,6,31042090-1,23883728.0,5425314,462000,2007-06-01,7.378102116572222,6.734424878837793,5.664641975556125,0.18509453890959,0.09127107918087159,0.09339037208282075
2007,8,31042090-1,37860615.999999985,9334210,913228,2007-08-01,7.578187675745699,6.970077567367143,5.960579218695412,0.2934174542390336,0.15703851888929318,0.18461490251893065
2007,9,31042090-1,20546594.999999993,5431951,590841,2007-09-01,7.312739860507179,6.734955843649913,5.771470624513877,0.1592312726802195,0.09138274715498622,0.11943809014534974
2007,10,31042090-1,21802567.0,5967920,879710,2007-10-01,7.338507629765296,6.775822992783745,5.944339528790306,0.16896523839649003,0.1004004618481075,0.1778385858649164
2007,11,31042090-1,21195622.999999993,5723958,664591,2007-11-01,7.326246186249172,6.757696438428906,5.822554455695622,0.16426133409950242,0.09629578468960905,0.1343480893467803
2007,12,31042090-1,31650854.999999978,8781245,1438176,2007-12-01,7.500385446320724,6.943556094299989,6.1578120370563365,0.2452909031055422,0.14773484534608114,0.2907433670720501
2008,1,31042090-1,26951858.99999998,8821933,487498,2008-01-01,7.430588725945677,6.94556375511539,5.68797283830995,0.20887300050509247,0.1484194236993697,0.09854528950164212
2008,4,31042090-1,10772050.999999996,4888195,481542,2008-04-01,7.032298400900459,6.6891485224666525,5.682634172193173,0.08347713469929541,0.08223401565993173,0.09734116807460862
2008,5,31042090-1,47569100.99999997,23399414,1606683,2008-05-01,7.6773249438430975,7.369204981352318,6.205930198523636,0.36865962535982766,0.39368652795800463,0.3248103397559208
2008,6,31042090-1,10002174.999999996,5827269,600000,2008-06-01,7.000094448778881,6.765465066574642,5.778151250383644,0.07751048369928948,0.09803399925549075,0.1212897604190569
2008,7,31042090-1,21260625.999999993,13953611,1396393,2008-07-01,7.327576047785734,7.144686611511958,6.145007663066093,0.1647651168060076,0.23476025330139377,0.2822961196600722
2008,8,31042090-1,37432729.99999996,27564286,1798056,2008-08-01,7.573251501725704,7.440346747394786,6.254803213599799,0.29010127549104214,0.4637607811878919,0.3635001197854173
2008,9,31042090-1,23530898.999999978,19998482,1357728,2008-09-01,7.371638519750645,7.300997031461797,6.1328127744136545,0.18236006283073933,0.3364656169226531,0.27447923668890867
2008,10,31042090-1,36277697.99999997,33295712,1781619,2008-10-01,7.559639721121902,7.522388306339689,6.250814835565697,0.2811496094593191,0.5601924114738549,0.3601770600311947
2009,6,31042090-1,32499429.99999999,24169600,939398,2009-06-01,7.511875744055012,7.383269463017074,5.97284963122525,0.25186748280451976,0.40664495952519664,0.18990567782878065
2009,8,31042090-1,38017476.999999985,22328733,1064058,2009-08-01,7.579983291873572,7.348864080585108,6.026965301261126,0.29463314980885513,0.37567224768182117,0.21510812529251397
2009,9,31042090-1,25277678.99999999,13850580,608670,2009-09-01,7.4027371944612845,7.141467960081002,5.784381896864668,0.19589786194876668,0.2330267497544592,0.12304256981670304
2010,1,31042090-1,12190943.000000004,4999449,381000,2010-01-01,7.0860373006845485,6.698922142446874,5.580924975675619,0.09447375411683856,0.0841058717383029,0.07701464414633431
2010,6,31042090-1,31439168.999999985,11614684,803850,2010-06-01,7.49747105824892,7.065007398473476,5.905175016099293,0.24365030580989042,0.19540764825513535,0.16250200905921441
2010,7,31042090-1,25807190.99999997,8768236,1034643,2010-07-01,7.411740736059193,6.942912230478615,6.0147905238262585,0.2000016569811031,0.14751596804078398,0.20916131001780103
2010,9,31042090-1,38739441.99999998,13100733,1233300,2010-09-01,7.58815336088319,7.117295595575565,6.0910687315000125,0.30022848358886545,0.22041052323857316,0.24932369254469713
2010,10,31042090-1,29551635.999999978,9769050,972492,2010-10-01,7.470581528740285,6.9898523324170325,5.987886037380629,0.22902165046540088,0.16435473131418502,0.19659627462297918
2010,11,31042090-1,43812853.99999999,15351198,1246923,2010-11-01,7.6416015443464085,7.186142273265154,6.095839635749914,0.339548164658599,0.25827474914875675,0.2520778473802373
2011,1,31042090-1,31454950.0,11574389,969069,2011-01-01,7.497688999177952,7.063498074339477,5.98635470094384,0.24377261085567853,0.19472968215344044,0.1959042484905521
2011,3,31042090-1,15331623.999999989,6136703,456502,2011-03-01,7.185588159869587,6.787935105102027,5.6594426845802,0.11881448876676859,0.10324024724436939,0.09227884427794664
2011,4,31042090-1,40124333.999999985,16600676,1276965,2011-04-01,7.60340783687647,7.2201257734070525,6.1061789939625735,0.3109615980601573,0.27929730104883266,0.2581514229193475
2011,5,31042090-1,56360926.99999994,24800811,1236313,2011-05-01,7.750978127582703,7.394465882724038,6.092128435934036,0.4367975558769212,0.41726512731318394,0.24993282919003829
2011,6,31042090-1,34991638.99999997,16367737,1033341,2011-06-01,7.543964285208974,7.213988638095456,6.014243661287523,0.27118246511605265,0.27537808661124213,0.20889808535393306
2011,7,31042090-1,43440662.99999996,20994850,1302313,2011-07-01,7.637896444919745,7.32211277612066,6.114715375811442,0.3366636302630036,0.35322957594520077,0.2632760149160642
2011,8,31042090-1,35783994.999999985,18555866,1145098,2011-08-01,7.553688824481822,7.26848122762821,6.058842656141364,0.2773233393864037,0.31219350510325333,0.2314919400082283
2011,9,31042090-1,54393784.999999955,28742469,1828060,2011-09-01,7.735549280315823,7.4585240716277115,6.261990445906172,0.42155191920107526,0.483583789888555,0.36956601288426094
2011,10,31042090-1,40116684.99999996,20289579,1238714,2011-10-01,7.603325038364099,7.3072730357039335,6.0929710460374,0.310902317197396,0.34136334364569776,0.25041823811319264
2012,4,31042090-1,34427670.999999985,16399367,1277848,2012-04-01,7.5369076440796325,7.214827085016443,6.1064791975726145,0.2668116310711269,0.27591026350159104,0.2583299385708033
2012,5,31042090-1,34676316.99999999,17036673,1076945,2012-05-01,7.540032964481327,7.231384787683307,6.032193524276224,0.26873867374364496,0.28663298007701676,0.2177134833902609
2012,6,31042090-1,107355040.99999988,52857713,2844074,2012-06-01,8.030822442131207,7.723108368539034,6.453940892118755,0.8320093578976568,0.8893244020265794,0.5749730356455119
2012,7,31042090-1,33751498.99999997,16889657,1005000,2012-07-01,7.528293065847683,7.2276208298836275,6.002166061756507,0.26157119970298953,0.2841594259286912,0.20316840010148907
2012,10,31042090-1,34801951.99999999,17299403,1027248,2012-10-01,7.541603603689506,7.238031115945016,6.0116753043852995,0.2697123632707711,0.2910534301055142,0.207666266708044
2012,11,31042090-1,42870742.99999998,21427803,1199672,2012-11-01,7.632161010405986,7.330977644962059,6.079062522662969,0.33224666735219294,0.3605140394674025,0.2425251372478062
2012,12,31042090-1,30383406.000000004,14591319,920438,2012-12-01,7.482636456955741,7.16409455224505,5.9639945400809635,0.23546798896962115,0.24548973355402215,0.18607254447475863
2013,5,31042090-1,43912152.99999998,17705295,1356395,2013-05-01,7.642584730957653,7.248103167231087,6.132386180194509,0.34031774635441686,0.2978825904715436,0.2742097447711391
2013,6,31042090-1,32103506.999999978,13402008,874874,2013-06-01,7.50655247750003,7.127169872841414,5.9419455101137215,0.24879902195644113,0.225479495500346,0.17686089425626397
2013,7,31042090-1,59617738.99999997,25028330,1919922,2013-07-01,7.775375501410745,7.398431872541467,6.2832835851318345,0.462038322671355,0.4210931498840122,0.38813770572008216
2013,8,31042090-1,28221459.999999993,11491480,801249,2013-08-01,7.450579477651565,7.060375965541273,5.903767500505341,0.21871259295408244,0.19333473261812778,0.1619761662399206
2013,9,31042090-1,24054134.0,9202638,744551,2013-09-01,7.381189725994707,6.9639123387173605,5.871894451262113,0.18641521019991078,0.1548248110860371,0.15051356102334149
2013,10,31042090-1,74763555.99999996,29833712,2014766,2013-10-01,7.873689949668403,7.474707292947093,6.3042246133505655,0.5794206078042292,0.5019440272061344,0.4073122679473429
2013,11,31042090-1,38541579.99999998,14653566,994980,2013-11-01,7.585929514450629,7.165943324735652,5.997814351120666,0.2986950243043012,0.246537043541172,0.2011426619049015
2013,12,31042090-1,21289646.999999993,7678806,526836,2013-12-01,7.328168460535407,6.88529369556217,5.721675443714122,0.16499003377792407,0.12918623457088718,0.106498232533315
2014,1,31042090-1,17566538.999999996,6065077,507000,2014-01-01,7.244686204223605,6.782836318881541,5.705007959333336,0.13613540514769007,0.10203513494755836,0.1024879987142021
2014,2,31042090-1,25014764.99999999,7303923,782700,2014-02-01,7.3981964272800855,6.863556186096426,5.893595333819883,0.19386024020056883,0.12287880272818473,0.15822612454246518
2014,3,31042090-1,21438722.0,6287781,666996,2014-03-01,7.331198892732922,6.798497407053642,5.824123229444081,0.16614538671505413,0.10578214481756369,0.13483430694785745
2014,5,31042090-1,48142411.99999998,14476868,1422055,2014-05-01,7.682527845225444,7.160674614523825,6.152916393675451,0.37310286901395434,0.24356408773431537,0.28748419287372795
2014,6,31042090-1,35038519.99999997,10658043,984958,2014-06-01,7.54454575362025,7.0276774680746295,5.9934177119624525,0.27154579968620585,0.17931209869584697,0.1991165193693525
2014,7,31042090-1,93164256.99999993,29028637,2547740,2014-07-01,7.96924932474639,7.4628266446061975,6.406155105638691,0.7220287174510553,0.4883985858530625,0.5150633447525396
2014,8,31042090-1,60643270.999999955,20020760,1744958,2014-08-01,7.782782618398037,7.3014805595339825,6.241784978236313,0.46998634486367946,0.3368404457801679,0.3527653246993487
2014,9,31042090-1,30910483.999999978,10295691,895875,2014-09-01,7.490105805350706,7.012655499804578,5.952247417477596,0.23955292014786408,0.17321550177609624,0.1811066555203893
2014,10,31042090-1,69132685.99999993,22992268,1906752,2014-10-01,7.83968343077679,7.361581812996258,6.280294210594255,0.5357805461366314,0.38683626895711926,0.38547513365929786
2014,11,31042090-1,62566202.99999994,21217625,1677095,2014-11-01,7.796339799436778,7.326696769427709,6.224557664160778,0.48488934760794383,0.35697778039501055,0.3390454972307835
2015,1,31042090-1,14295646.000000002,4681797,428750,2015-01-01,7.1552037852901105,6.670412579012225,5.632204133050827,0.11078550855478111,0.07876135534332603,0.08666823684963341
2015,2,31042090-1,42669271.99999997,14324930,1173969,2015-02-01,7.6301152332253785,7.15609250842735,6.069656629018332,0.3306852377925986,0.24100772060292633,0.23732877508544187
2015,4,31042090-1,18098491.999999996,6156826,491850,2015-04-01,7.257642390153031,6.789356880031687,5.691832675725046,0.14025811828513837,0.10357881808105897,0.09942513108163704
2015,5,31042090-1,23948297.99999999,7970500,626318,2015-05-01,7.379274653638938,6.9014855661175485,5.79679489324105,0.1855949658031031,0.13409400585932982,0.1266104568120501
2015,6,31042090-1,30635270.999999966,9671686,915000,2015-06-01,7.486221726459519,6.985502188319945,5.9614210940664485,0.23741997936043246,0.16271657542572682,0.18497314683872637
2015,7,31042090-1,17386979.999999996,5693295,398500,2015-07-01,7.240224154559694,6.755363687509579,5.600428325732131,0.1347437967758093,0.09577987763969538,0.08055261005853817
2015,8,31042090-1,62532981.99999995,19479752,1306188,2015-08-01,7.796109139303821,7.289583423501677,6.116005689562755,0.48463188002501995,0.32773794957106595,0.26405942165376656
2015,9,31042090-1,88807111.99999994,27869555,2194847,2015-09-01,7.948447747069983,7.445130034282469,6.341404251515886,0.6882602098323989,0.46889695276993193,0.44371915020080477
2015,10,31042090-1,40048830.99999998,12075960,1055599,2015-10-01,7.602589843824529,7.081921665811143,6.023498970128262,0.31037643882613325,0.20316864816890687,0.21339797365529498
2015,11,31042090-1,23936356.99999999,6812677,615108,2015-11-01,7.379058053539557,6.833317798825941,5.7889513754276845,0.18550242131595054,0.11461355553639367,0.12434413693343266
2015,12,31042090-1,24229766.0,6680342,554627,2015-12-01,7.384349219940251,6.824798696743627,5.744001007805112,0.1877763837504995,0.11238701020650668,0.11211672457137542
2016,4,31042090-1,18066533.999999996,3814679,518320,2016-04-01,7.256874842707314,6.581457998544098,5.71459796693727,0.14001043913595307,0.06417203631690856,0.10477655723569625
2016,5,31042090-1,50783759.99999997,10643679,1147573,2016-05-01,7.705724852638515,7.027091768300353,6.059780321650509,0.39357370027192784,0.17907042342385923,0.23199230947295427
2016,7,31042090-1,73037347.99999994,15747415,1576401,2016-07-01,7.863544995497273,7.197209272832001,6.197666701691119,0.5660422446789749,0.2649411269850951,0.3186882435414432
2016,8,31042090-1,36810873.999999985,7846188,816611,2016-08-01,7.565976129016105,6.894658709909299,5.912015225705917,0.2852818010246871,0.13200244804734576,0.1650818938023935
2016,9,31042090-1,29602664.999999993,5979409,560410,2016-09-01,7.471330810474313,6.776658260790615,5.748505876267682,0.22941713263899685,0.10059376505054882,0.11328587067824827
2016,10,31042090-1,25893041.000000007,5434572,535734,2016-10-01,7.413183059008161,6.735165346884599,5.728949209456334,0.20066700697038803,0.09142684565734488,0.10829713657256014
2017,1,31042090-1,129030845.99999988,27785893,2873595,2017-01-01,8.11069354476602,7.443824358967005,6.4584255593238264,1.0,0.46748933395866504,0.5809412808851788
2017,3,31042090-1,23834647.00000001,5222295,429896,2017-03-01,7.377208724247648,6.717861400856042,5.633363404209797,0.1847141540193853,0.08785527076791712,0.0868999230745126
2017,4,31042090-1,24266409.999999985,5584424,557461,2017-04-01,7.385005531069754,6.746978384878296,5.746214489518846,0.1880603800813945,0.09394811569757783,0.11268967287967176
2017,5,31042090-1,24557326.999999985,5800415,521260,2017-05-01,7.390181093237591,6.763459066970237,5.717054399690515,0.19031502915341225,0.09758217888832572,0.1053709355089465
2017,6,31042090-1,26321707.999999985,6576741,525083,2017-06-01,7.420314066967294,6.81801073915504,5.720227957868648,0.20398923858199744,0.11064391637100116,0.10614382943365253
2017,7,31042090-1,33710560.999999985,8522620,635563,2017-07-01,7.527765979966153,6.930573124887251,5.803158606339691,0.2612539242474121,0.14338346222036213,0.12847951366109722
2017,8,31042090-1,74323942.99999994,18817948,1454594,2017-08-01,7.871128741589971,7.27457226410378,6.1627417918341605,0.5760135431002176,0.31660305248790177,0.29406258560613946
2017,9,31042090-1,52329944.999999955,13731565,884096,2017-09-01,7.7187502782862145,7.137720037027821,5.946499425654015,0.40555685895779947,0.2310243143259142,0.17872530120725505
2017,10,31042090-1,42192649.99999997,11544900,763524,2017-10-01,7.625236803036172,7.0623901754830545,5.882822692870827,0.32699134795459245,0.19423352773296937,0.15434932258061254
2017,11,31042090-1,28453702.000000004,7549857,591020,2017-11-01,7.454138778765463,6.877938725841234,5.771602177569363,0.22051250224017974,0.12701665892012512,0.11947427848239457
2017,12,31042090-1,64937771.99999997,17172224,1312726,2017-12-01,7.8124973840019525,7.234826544920926,6.118174087014059,0.5032693523690135,0.2889136348245251,0.2653812057185659
2018,1,31042090-1,32181898.0,8787952,601773,2018-01-01,7.5076116540146876,6.943887676128302,5.779432698169658,0.2494065636106057,0.14784769107493256,0.12164820690833332
2018,4,31042090-1,26132002.000000007,6499095,526801,2018-04-01,7.417172682756292,6.812852885278232,5.72164659069003,0.20251898948395178,0.10933751716682685,0.1064911566014906
2018,7,31042090-1,94528085.9999999,26805611,2574231,2018-07-01,7.975560864409543,7.428225710867582,6.410647515965399,0.7325985906081441,0.45099602297462993,0.5204190164656933
2018,8,31042090-1,74571973.99999996,21758622,1748316,2018-08-01,7.872575639482771,7.337631387499203,6.242619932104479,0.5779358194332667,0.3660800915283681,0.35344420981553043
2018,9,31042090-1,118035656.99999985,35175911,2843444,2018-09-01,8.072013221705303,7.546245353786946,6.453844679491484,0.9147856856921057,0.5918268868787606,0.5748456688726726
2018,10,31042090-1,21345601.000000004,6616792,483735,2018-10-01,7.329308387170377,6.820647482736078,5.684607511322618,0.1654236854179991,0.111317777156185,0.09778452574577794
2018,11,31042090-1,116173949.99999987,36887288,2843177,2018-11-01,8.06510875594095,7.566876726521714,6.453803897231947,0.9003571856047308,0.6206209207097655,0.5747916896213264
2018,12,31042090-1,35844048.999999985,11388661,910031,2018-12-01,7.554417062347073,7.056472665738846,5.959056186716288,0.27778876662293833,0.19160479598553887,0.18396856668914116
2019,1,31042090-1,51351079.99999998,16835143,1248030,2019-01-01,7.710549581976298,7.226216809696317,6.096225024992129,0.39797051280449597,0.2832422241898204,0.2523016489953693
2019,2,31042090-1,31533718.999999985,10168757,839450,2019-02-01,7.498775193263978,7.007267869241999,5.923994833445149,0.2443830820648335,0.1710798286366858,0.16969924257204055
2019,3,31042090-1,36167013.99999996,11716948,890542,2019-03-01,7.55831265427297,7.068814502520738,5.949654406604545,0.2802917923572342,0.19712824697516831,0.18002848567983026
2019,4,31042090-1,22929999.99999999,7797419,645232,2019-04-01,7.360404054729939,6.89195087197862,5.809715897896709,0.17770300816316625,0.1311819063222295,0.13043429036996004
2019,5,31042090-1,32645087.999999974,10843432,715190,2019-05-01,7.513817843651553,7.035166760316934,5.85442143339527,0.2529963534945514,0.18243128116580895,0.14457766290058618
2019,7,31042090-1,34354999.99999997,11451143,902600,2019-07-01,7.5359899528769265,7.05884883810105,5.955495329184127,0.26624842024909645,0.19265605986359077,0.18246624527807906
2019,8,31042090-1,53027319.999999955,17372308,1341659,2019-08-01,7.724499678436251,7.2398575205241,6.127642148294381,0.4109616166605063,0.29228006166387305,0.2712305753035827
2019,9,31042090-1,27599999.99999998,9221520,721900,2019-09-01,7.440909082065217,6.964802512507478,5.858477041813341,0.2138961875453364,0.1551425020137503,0.1459342201160655
2019,10,31042090-1,38300349.99999997,12683859,963000,2019-10-01,7.583202742699018,7.103251405551337,5.983626287124535,0.29682545671064786,0.21339658997941036,0.19467728191219982
2019,11,31042090-1,102762670.99999988,32962551,2666636,2019-11-01,8.011835383892144,7.518020814746927,6.425963737857021,0.7964178223089423,0.55458695510441,0.5391004873295332
2019,12,31042090-1,42665999.999999955,13676438,996150,2019-12-01,7.630081929023911,7.135973001011442,5.998324739294525,0.3306598793165945,0.23009679882056278,0.2013792001973174
2020,2,31042090-1,24199999.99999999,6587735,701260,2020-02-01,7.383815365980431,6.818736120802444,5.845879067367752,0.18754569292020185,0.11082889116494665,0.1417614420344719
2020,6,31042090-1,59786999.999999955,13176198,1575991,2020-06-01,7.776606761880874,7.11979011239586,6.197553733038373,0.4633501200451034,0.22168022697016287,0.31860535405435725
2020,7,31042090-1,31279999.999999978,7023736,489084,2020-07-01,7.49526674438781,6.846568179450163,5.689383455449845,0.24241672290430563,0.11816463749340142,0.09886593029802813
2020,8,31042090-1,21776189.999999993,4631611,333088,2020-08-01,7.337981897149835,6.665732076702161,5.522558986856117,0.1687608128092173,0.07791697249732377,0.06732829998716224
2020,9,31042090-1,52045139.99999996,10851818,1046079,2020-09-01,7.716380181114053,7.035502501431383,6.01956448373634,0.4033495787749432,0.1825723761832755,0.21147332019905607
2020,10,31042090-1,21792999.999999993,4591183,426980,2020-10-01,7.338317018854097,6.661924603658256,5.630407532886707,0.16889109275470213,0.07723676866162896,0.08631039686879909
2020,11,31042090-1,104027959.99999988,23236886,1971520,2020-11-01,8.017150082007666,7.366177927348653,6.294801187113316,0.8062239961306311,0.3909519833600081,0.39856924658510473
2021,1,31042090-1,25743999.999999985,5892656,671668,2021-01-01,7.410676026754954,6.770311088700371,5.827154657879651,0.19951191753820413,0.09913413995511913,0.13577884276167554
2021,2,31042090-1,30459079.99999999,6986763,833315,2021-02-01,7.483716781568724,6.844276011675996,5.920809199368673,0.23605447347852174,0.11754256426650066,0.16845893280796223
2021,3,31042090-1,62534549.999999955,13330763,1810473,2021-03-01,7.7961200290005594,7.124855007418844,6.25779205246789,0.48464403225312946,0.2242807935543166,0.36601045822723643
2021,5,31042090-1,17530559.999999996,3624491,633364,2021-05-01,7.243795789512239,6.5592470256898014,5.801653374720026,0.1358565626635378,0.0609721103472063,0.12803494297304374
2021,6,31042090-1,18017229.999999985,3838133,814946,2021-06-01,7.255688022592797,6.584120019947473,5.911128832446736,0.1396283259633066,0.06456665145400131,0.16474528161703236
2021,7,31042090-1,30726999.99999999,7769528,786710,2021-07-01,7.4875201604175725,6.890394636146882,5.895814670592694,0.23813089245498234,0.1307126383598924,0.15903682416006162
2021,8,31042090-1,37766999.999999985,10679340,1283379,2021-08-01,7.577112488264347,7.028544413440187,6.108354928629212,0.29269191661996696,0.17967042216197915,0.2594481379685404
2021,9,31042090-1,43083529.999999955,15245763,1755181,2021-09-01,7.6343112795079,7.183149164247326,6.244321908977321,0.33389579755801585,0.25650079813914756,0.35483210330051784
2021,10,31042090-1,30380689.999999978,8655337,950160,2021-10-01,7.482597633245975,6.937283982019745,5.977796743463811,0.23544693957450274,0.14561643472609842,0.19208142578004567
2021,11,31042090-1,96803719.9999999,30485922,4437405,2021-11-01,7.985892046816971,7.484099334127734,6.647129068391619,0.7502350851627834,0.5129175045900888,0.8970959364945227
2021,12,31042090-1,51541886.99999997,24246865,2245708,2021-12-01,7.712160314461016,7.384655594434553,6.351353286104912,0.39944929481271296,0.4079449483785893,0.4540016921585534
2022,1,31042090-1,74257789.99999994,40923980,3213362,2022-01-01,7.87074201996303,7.611977863749416,6.50695965357724,0.5755008477264126,0.6885385367659276,0.6496317988332799
2022,2,31042090-1,28116668.999999985,14150281,1508318,2022-02-01,7.448963868246516,7.150765064279934,6.178492913871789,0.2179004474592993,0.23806923935972207,0.3049239387871246
2022,3,31042090-1,57447900.99999997,24813163,3099120,2022-03-01,7.759274165299834,7.394682128475742,6.491238392737781,0.4452217625077041,0.417472950549023,0.6265355530194517
2022,4,31042090-1,52231925.99999995,31213877,3057126,2022-04-01,7.717936040306652,7.494347714680525,6.485313338620441,0.4047971974481932,0.52516539672458,0.6180456478470466
2022,5,31042090-1,88811375.99999993,56146087,4178926,2022-05-01,7.9484685988595905,7.749319494283595,6.621064680768846,0.6882932564527169,0.9446515170953204,0.844839371293349
2022,6,31042090-1,80033239.99999994,40145195,4575872,2022-06-01,7.903270398871201,7.603633571784942,6.660473867517665,0.6202614254272167,0.6754354264418557,0.9250897379782446
2022,7,31042090-1,84173927.99999991,59435731,3765121,2022-07-01,7.925177594122802,7.7740476084624115,6.575778937718102,0.6523523598061458,1.0,0.7611806293333765
2022,8,31042090-1,51083059.999999985,37978376,2427143,2022-08-01,7.7082769046702815,7.579536389855501,6.385095364416559,0.3958933188134876,0.6389785501418563,0.4906823118888795
2022,9,31042090-1,42864095.99999997,32555121,2166104,2022-09-01,7.632093668927057,7.5126193138599895,6.335679304340004,0.33219515213520073,0.5477319177843069,0.43790819281712046
2022,10,31042090-1,27228397.999999993,26509681,2249206,2022-10-01,7.435022090101376,7.423404501751453,6.352029233366361,0.21101621798542788,0.44601698069954426,0.45470888100203277
