ANO,MES,NCM,KG,FOB,FRETE,KG_l,FOB_l,FRETE_l,KG_,FOB_,FRETE_
1997,4,31021010-0,531376.0000000102,98305,5250,13.183225147569479,11.495830169541591,8.565983355585669,1.4118156243179263,0.642210577935513,0.5557212989281821
1997,10,31021010-0,13539579.000000004,1444232,207000,16.421127731907397,14.183088250349643,12.240474072247506,1.7585685172874026,0.7923333215465064,0.7941052262832744
1997,11,31021010-0,2532438.0000000084,296295,29994,14.744693033067882,12.59911085863021,10.308752640641625,1.5790360679453914,0.7038449721910908,0.6687840928445286
1998,5,31021010-0,4521160.000000005,442989,54000,15.324279156050872,13.001300218019212,10.896739325546411,1.641105002891564,0.7263131417032909,0.7069299437904907
1998,10,31021010-0,9543738.00000002,3253460,286038,16.071395790580905,14.99522960338947,12.5638799481088,1.7211150858576272,0.8377033174501458,0.8150863006041171
1999,12,31021010-0,3320000.0000000065,277512,26560,15.015475340892673,12.533619454476908,10.18716160359037,1.6080346391369322,0.7001863175405951,0.6608958299045723
2000,1,31021010-0,8915820.999999998,784778,72868,16.00333789701898,13.573156154220593,11.19640486415072,1.71382664191365,0.7582596758698084,0.726370855060603
2000,2,31021010-0,574116.0000000102,42772,5741,13.260586745476504,10.663638961876547,8.655388690167637,1.4201004189281037,0.5957205038351288,0.5615215026645812
2000,8,31021010-0,8199999.999999999,1237016,65600,15.919644712234481,14.028212585809973,11.09133097493218,1.7048637861173606,0.7836812460925999,0.7195541481192
2000,9,31021010-0,23084849.0,3523132,184600,16.954687072857865,15.074860924688453,12.125946601050888,1.8157083602031192,0.8421518936833512,0.7866752147581128
2000,10,31021010-0,38843152.99999998,5504824,314608,17.47504237728925,15.521135356692323,12.659082698399338,1.871434158766787,0.867082860535524,0.8212626138021218
2000,11,31021010-0,20878142.99999998,2560704,208781,16.85421338024199,14.755792778650177,12.249041134681637,1.8049484492192611,0.8243272620172569,0.7946610175878173
2001,6,31021010-0,3002313.0000000065,284651,30000,14.91489354956457,12.559019147459303,10.308952660644293,1.5972631516648335,0.7016052626075489,0.668797069215259
2001,8,31021010-0,19100771.999999985,1814573,152806,16.765239311048205,14.411360736294723,11.936924421959334,1.7954200538804248,0.8050856850525351,0.7744123318489955
2001,10,31021010-0,21857003.99999998,2180236,174825,16.90003197734004,14.594943685786653,12.071540752572067,1.8098552463454012,0.8153414830552487,0.783145615466255
2001,12,31021010-0,27972376.999999996,3011441,226830,17.146728045478547,14.91792925970833,12.331956117220425,1.8362743782010047,0.8333849604756658,0.800040157364807
2002,10,31021010-0,11725069.000000006,1220258,189633,16.27723975714071,14.014572869761503,12.152845904290915,1.7431592916500382,0.7829192680712498,0.7884203168808087
2002,11,31021010-0,62510815.99999994,6513714,507049,17.950850155734166,15.689420358419996,13.136362924846106,1.9223892815278047,0.87648404397539,0.852226342819968
2003,3,31021010-0,27655803.99999997,3892554,219992,17.13534617348877,15.174576055426433,12.301346461036962,1.8350554727716215,0.8477224449872339,0.7980543447396953
2003,6,31021010-0,1701819.0000000084,230817,17952,14.34720823698447,12.349380467749302,9.795456808322422,1.5364686962091325,0.6898938702445243,0.6354838382409697
2003,7,31021010-0,3625175.000000007,455908,54000,15.10341312096774,13.030046313755404,10.896739325546411,1.6174520563840846,0.7279190324031242,0.7069299437904907
2003,8,31021010-0,33330643.805421174,5604808,293995,17.321987766191615,15.539135358772327,12.59131803937348,1.85504326132684,0.8680884244285316,0.8168663567967053
2003,9,31021010-0,15779974.0,2438801,208616,16.574252225725385,14.707017083053438,12.248250520429043,1.7749668985953229,0.8216024246461044,0.7946097261994075
2003,12,31021010-0,48203238.999999955,8072886,616143,17.69093677593319,15.904021597132893,13.331234358431816,1.8945546836608365,0.8884726679813919,0.86486869825084
2004,1,31021010-0,29951584.99999997,4622604,1065651,17.215092802661328,15.346468740638244,13.879096437983351,1.8435956847297903,0.8573251704176468,0.9004114507689551
2004,3,31021010-0,28745890.99999997,4477173,900760,17.174005393254216,15.314502378424255,13.710994130408276,1.8391955591221045,0.8555393806443832,0.8895057521654748
2004,8,31021010-0,25196158.99999997,4473371,680286,17.042202120229526,15.313652821072505,13.430268576965144,1.8250805062340936,0.8554919204166476,0.8712935793505436
2004,9,31021010-0,31998977.999999978,6876347,961286,17.281214522753988,15.743598109598395,13.776027250336082,1.850676780325795,0.879510665313944,0.8937247995742077
2004,11,31021010-0,30322113.999999966,6536291,887793,17.227387839263056,15.692880437174692,13.69649388669228,1.8449123826228762,0.8766773400787583,0.8885650435581701
2004,12,31021010-0,28608590.99999997,6618478,992081,17.16921761529904,15.705375992114423,13.807560036159373,1.8386828272490447,0.8773753999353427,0.8957705005718773
2005,2,31021010-0,31605069.999999963,5878543,1152618,17.268828108725508,15.586819500054368,13.957546434728977,1.8493502966574265,0.8707522824952796,0.9055009229617725
2005,9,31021010-0,11499141.999999994,2423444,240528,16.257782981854458,14.700700226924052,12.390591785867615,1.7410756300998116,0.8212495356623809,0.8038441677850341
2005,11,31021010-0,20917239.99999998,4371703,585862,16.856084257290966,15.290663193674632,13.28083954594533,1.8051488048544986,0.8542076128303344,0.8615993163840202
2005,12,31021010-0,35401304.999999985,7500334,871348,17.382259241831306,15.830458110848292,13.677796716797234,1.8614978435748344,0.8843630692534151,0.8873520578320677
2006,1,31021010-0,1501628.0000000093,362161,27000,14.222060410857365,12.799844143316543,10.203592144986466,1.523066387267436,0.7150588677400056,0.6619617672789168
2006,2,31021010-0,14735878.999999989,3256032,483391,16.505795826260016,14.996019834066102,13.088581128956562,1.7676357779273597,0.8377474634136872,0.8491264813592819
2006,5,31021010-0,505587.0000000112,138731,9000,13.133475409458931,11.840292085295026,9.104979856318357,1.4064878341312326,0.6614538237672847,0.5906888937822624
2006,12,31021010-0,20846583.99999998,4618051,744913,16.85270065585589,15.345483312577475,13.521022712019064,1.8047864488058816,0.8572701198197267,0.8771812870102115
2007,10,31021010-0,12999999.999999993,4160000,904911,16.38045991542581,15.241025632237447,13.715591875304682,1.754213326651355,0.8514346276219807,0.8898040325449604
2007,11,31021010-0,20034937.999999985,6413172,1405343,16.812988207463114,15.673864558292154,14.155791959069443,1.8005335702808434,0.875615024579399,0.9183621737627496
2008,1,31021010-0,5501889.000000004,2511506,99000,15.520602045781143,14.736393131179934,11.502875129116727,1.662129579201978,0.8232435074184269,0.746253225438864
2008,8,31021010-0,33058108.99999997,21691211,2252979,17.313777449689162,16.89241771342523,14.627763898465481,1.8541640035588047,0.9436890752970741,0.9489815257193221
2009,10,31021010-0,5300049.000000004,1371804,210675,15.483226623762633,14.131637219920057,12.258071940640555,1.6581269770935751,0.7894590275198681,0.7952468944229136
2010,11,31021010-0,11788590.999999994,3968684,530622,16.28264275731422,15.1939451115636,13.181805182321519,1.7437379087924878,0.8488044906118181,0.8551744258715185
2013,6,31021010-0,7164975.000000001,2862583,218790,15.78471513005479,14.867234922057454,12.295867644646389,1.6904139310802493,0.8305529388294965,0.7976989045252133
2013,8,31021010-0,11220357.999999994,4043430,329450,16.233240364858176,15.212603899633281,12.705179876341965,1.7384473164854157,0.8498468573563752,0.8242531850581933
2013,9,31021010-0,3729614.0000000177,1338101,133502,15.131815301010343,14.106762002621101,11.801871737983632,1.6204936976440938,0.7880693821056413,0.7656507396479348
2013,11,31021010-0,9887785.000000007,3156235,358460,16.106810714915706,14.964890419519266,12.789572356785587,1.7249077346935708,0.8360084294324889,0.8297281780514169
2014,2,31021010-0,21318321.999999993,6843626,585010,16.87507744872358,15.73882826609544,13.279384220084987,1.8071828203643656,0.8792441996557429,0.8615049015872711
2014,8,31021010-0,5264477.000000004,1697824,136500,15.476492363383475,14.344857989126723,11.824079893607152,1.657405792867781,0.801370532074178,0.7670915018555633
2014,9,31021010-0,1832940.0000000084,635142,26400,14.421431793061881,13.36160387492239,10.181119289134408,1.5444174321966877,0.746441380927383,0.66050383254728
2014,10,31021010-0,28026404.999999993,8496887,829500,17.14865765947494,15.955210419085903,13.628578388612636,1.8364810240830642,0.8913323138221404,0.8841590008140451
2014,11,31021010-0,3541500.0000000177,1295842,65958,15.08006092417582,14.074671234882045,11.096773454806918,1.6149512270404351,0.7862766424607309,0.7199072309889452
2014,12,31021010-0,7049632.000000012,2492497,180832,15.7684859748445,14.728795577206574,12.105323702429569,1.688675921250417,0.8228190726924289,0.785337296677519
2015,1,31021010-0,2681783.0000000075,852542,78750,14.801992429781562,13.655977753788408,11.274033556687879,1.5851723648407894,0.7628864758955181,0.731407044842914
2015,7,31021010-0,1152000.0000000093,330321,18385,13.957010120237982,12.70782018792279,9.819290393735372,1.494681668252344,0.7099179812876364,0.6370300507998773
2015,8,31021010-0,3689138.0000000056,947289,68400,15.120903384390925,13.761359499846455,11.133128103610641,1.6193251205924162,0.7687735907051213,0.722265752108661
2015,9,31021010-0,4867613.000000004,1422953,90250,15.3981142311619,14.168244847714158,11.410338876195127,1.6490121357439262,0.7915040999901266,0.74024990223161
2017,1,31021010-0,30804901.999999978,6165050,619137,17.24318439112401,15.634406804847774,13.336081851895317,1.846604064171056,0.8734107308250696,0.8651831811598368
2017,2,31021010-0,5002676.000000004,1098482,109000,15.425483527229936,13.909439784691667,11.59910316121128,1.651943163575349,0.7770460446217827,0.7524960541683895
2017,3,31021010-0,5002341.000000004,1511247,83750,15.425416560826955,14.228445695797507,11.335591449687312,1.6519359920211218,0.7948671995548933,0.7354006356353383
2017,4,31021010-0,5002340.000000004,1374732,83750,15.425416360920531,14.133769360994654,11.335591449687312,1.6519359706127783,0.7895781388438492,0.7354006356353383
2017,9,31021010-0,25991058.99999997,1936336,259909,17.073263152228495,14.476308085478964,12.46808684873337,1.8284068887992635,0.8087139462602817,0.8088716882936042
2017,10,31021010-0,9482048.999999998,2028901,157842,16.06491099011699,14.523004825108934,11.96934981167552,1.7204206167491156,0.811322643475114,0.7765159408502413
2017,11,31021010-0,6792664.000000002,1252018,238640,15.731353764267947,14.040267207535639,12.382711419188631,1.684699365098897,0.7843546733676258,0.8033329261184227
2017,12,31021010-0,11155618.999999994,3009818,255750,16.227453875120506,14.91739016978069,12.451955683813873,1.7378276307461409,0.8333548444032393,0.8078251730775268
2018,1,31021010-0,8084966.999999999,2096714,186400,15.90551696935236,14.555881915270383,12.135650181233627,1.7033508203662595,0.8131593107502938,0.787304738066711
2018,2,31021010-0,14469999.999999989,2972680,240926,16.487588098607667,14.904974460801999,12.39224511138017,1.7656858791662322,0.8326612451136628,0.80395142788154
2018,3,31021010-0,4410420.000000005,1085664,114400,15.299480480983409,13.897702339339164,11.647456357927835,1.6384492675513325,0.7763903362951854,0.7556329854664328
2018,6,31021010-0,7600558.0,1964485,222940,15.843732223613998,14.490740682420832,12.314657955943614,1.696734179263531,0.8095202182986165,0.7989179328338021
2018,7,31021010-0,3173352.0000000065,810363,92453,14.97029900043508,13.60523757440838,11.43445568626174,1.6031966224457515,0.7600518933169987,0.7418144890933722
2018,8,31021010-0,16538219.000000007,4409368,387749,16.621184563406587,15.299241926495478,12.868113502054157,1.7799929682317275,0.8546868607734214,0.8348235635379524
2018,9,31021010-0,8404838.999999998,2124906,153300,15.944318169376665,14.569238124068127,11.940152064859905,1.7075061116416042,0.8139054507370999,0.7746217263610701
2018,10,31021010-0,7808933.0,2263819,179025,15.870778892764235,14.632563768112814,12.095280739875141,1.6996306563899273,0.817443115947902,0.7846857558135977
2018,11,31021010-0,64606675.99999993,18476837,1338575,17.983828307066492,16.73202845151995,14.10711617324538,1.9259209718987822,0.9347289846325697,0.9152043143785309
2018,12,31021010-0,20309117.999999993,6353663,459375,16.826580505730284,15.664542054948342,13.037622148949238,1.8019891942915975,0.8750942261531924,0.8458204989184849
2019,1,31021010-0,2000000.0000000084,583456,55000,14.508657738524224,13.27672432083893,10.915088464214607,1.5537586177769356,0.7416996139841592,0.7081203508636323
2019,2,31021010-0,2000000.0000000084,640092,55000,14.508657738524224,13.369367195004813,10.915088464214607,1.5537586177769356,0.7468750761197529,0.7081203508636323
2019,5,31021010-0,3000000.0000000065,851410,87750,14.914122846632386,13.654649077667795,11.382247141328111,1.5971806156822357,0.762812249863407,0.7384274406715763
2019,6,31021010-0,7000000.000000001,1787005,138600,15.761420707019587,14.3960515921231,11.83934736573794,1.687919288833573,0.8042304450062612,0.7680819846865087
2019,7,31021010-0,9045000.00000001,2306251,190025,16.017722676811534,14.651133820375216,12.154910921434242,1.715367134216267,0.8184805254972644,0.7885542856222317
2019,8,31021010-0,15599946.999999989,4184297,346399,16.562778074778095,15.246849266911234,12.755346568830223,1.7737381108440833,0.8517599629596101,0.827507767556807
2019,9,31021010-0,12078000.000000004,3503540,235490,16.306896173849985,15.069284443881825,12.369423728692027,1.7463352514021295,0.8418403655110615,0.8024708823441123
2019,10,31021010-0,23767000.0,6551540,486485,16.983808621863503,15.695210694480169,13.09496134765599,1.8188270399973485,0.8768075190974823,0.849540400377789
2019,11,31021010-0,30233000.0,8154149,643328,17.22444460099815,15.91403743543451,13.374409982023154,1.8445971858692767,0.8890321993253075,0.8676697326012707
2019,12,31021010-0,42421699.99999998,11326899,927119,17.563170581733925,16.2426908973955,13.739837207398665,1.8808719689069726,0.907392311351466,0.891376957320191
2020,1,31021010-0,31695999.999999985,8237032,794641,17.27170104792047,15.924150642825394,13.585645719319936,1.8496579649554157,0.8895971701597315,0.881373728212478
2020,2,31021010-0,18981699.999999993,4524807,386085,16.758985915101366,15.325085482272842,12.863812831458795,1.7947503663036772,0.856130602081958,0.8345445559622537
2020,3,31021010-0,1039400.0000000102,326816,34200,13.854154181556488,12.697152600377825,10.439980923050696,1.483666638192633,0.7093220401975722,0.6772975755970871
2020,4,31021010-0,5096214.000000016,1208940,88241,15.444008469072992,14.005254500573868,11.38782698659209,1.6539270333826874,0.7823987005982488,0.7387894351711213
2020,5,31021010-0,14571400.000000013,3466144,304414,16.494571261406996,15.058553294845899,12.6261438960277,1.766433718806145,0.84124087358028,0.8191256969673292
2020,6,31021010-0,20257999.999999993,4800653,534710,16.82406033522888,15.384262508291958,13.189479822837871,1.8017193046363726,0.8594365061810751,0.8556723209781875
2020,7,31021010-0,9634370.00000001,2392625,191942,16.080847471081494,14.687901647548411,12.164948522040223,1.7221272835601942,0.8205345474504498,0.7892054786277891
2020,8,31021010-0,29774599.999999993,7210993,454653,17.2091662390264,15.791117225159278,13.027289769614638,1.8429609982213944,0.8821653042758342,0.8451501820352402
2020,9,31021010-0,18866217.000000007,4403600,360591,16.752883420299007,15.297932946178385,12.795499631037226,1.794096839005702,0.8546137350405644,0.8301127121334351
2020,10,31021010-0,23430165.000000015,5929717,429005,16.969534852712705,15.595487046394974,12.96922385285389,1.8172984360268156,0.8712364919749422,0.8413831344767486
2020,11,31021010-0,64838999.999999955,15376199,1187860,17.987417832134163,16.54833135235612,13.9876639268426,1.9263053806847728,0.9244668096979006,0.90745480626309
2020,12,31021010-0,13047030.000000004,3056843,294244,16.38407107962441,14.932893242014057,12.592164634090498,1.754600052811342,0.8342209181736352,0.8169212799381915
2021,1,31021010-0,26627539.999999993,6893440,617463,17.097456576504694,15.746080792704488,13.333374426660713,1.8309978067284158,0.8796493595473207,0.8650075359588519
2021,2,31021010-0,6215310.000000002,1675210,143300,15.642526161007233,14.331449088517077,11.872695613816264,1.6751866550639545,0.8006214484775173,0.7702454644610731
2021,3,31021010-0,41754049.99999997,10746333,843675,17.547307010544387,16.190075138065485,13.645522628329136,1.8791731101366664,0.9044529501474902,0.8852582645545546
2021,4,31021010-0,23962080.999999996,6436302,560071,16.991983180528493,15.677464709548538,13.235818840388989,1.8197024683933556,0.8758161457846464,0.8586785816671918
2021,5,31021010-0,31350702.000000034,10480158,1084980,17.260747217137,16.1649943130794,13.89707211160708,1.8484848992394676,0.9030518185309072,0.9015776291609285
2021,6,31021010-0,17871720.000000022,6601113,635176,16.698730133203306,15.702748829142777,13.361657404825939,1.788297464727096,0.8772286343842283,0.8668424044977089
2021,7,31021010-0,11937000.000000006,4445286,532713,16.295153378077178,15.307354766817543,13.185738096587045,1.745077693986577,0.8551400817931383,0.8554295751209956
2021,8,31021010-0,11256000.000000019,4318098,495820,16.236411877776362,15.278325585491796,13.113968236615946,1.738786959587957,0.8535183766147165,0.8507734792413526
2021,9,31021010-0,8000000.0,3006561,400800,15.89495209964411,14.916307458628959,12.901217828752792,1.702219409201235,0.8332943591190766,0.836971218823917
2021,10,31021010-0,16633248.000000019,6741843,787873,16.626914141779956,15.7238438876465,13.577092188338447,1.7806065592292057,0.8784071025342844,0.8808188147658674
2021,12,31021010-0,6335000.000000013,2747685,320646,15.661600371737379,14.826269296933031,12.678092989838355,1.6772293470781554,0.8282644083450822,0.8224959134027573
2022,1,31021010-0,19004842.999999993,8382057,894188,16.760204399387412,15.941603907730359,13.703671322875374,1.7948808560081135,0.8905721907694806,0.8890306823521146
2022,3,31021010-0,16501390.00000001,7972941,824125,16.61895517774686,15.891563991482338,13.622077496415601,1.7797542192555247,0.8877767281487269,0.8837372530583046
2022,4,31021010-0,9185814.00000001,6879213,540013,16.03317089545909,15.744014813831662,13.199348492324756,1.717021512125342,0.879533944351867,0.8563125545156911
2022,5,31021010-0,46801059.99999997,26198982,1868807,17.661416410204026,17.08123111301462,14.440810817328208,1.8913932938563323,0.954237070586144,0.9368528762957291
2022,6,31021010-0,8200000.000000021,4630790,368700,15.919644712234485,15.34823803785729,12.817738584222235,1.7048637861173608,0.8574240115950845,0.831555472344114
2022,7,31021010-0,25899999.999999985,14340944,1335330,17.069753526669764,16.47862922081564,14.104689010281058,1.828031036597404,0.9205729242177072,0.9150468512946967
2022,8,31021010-0,13503460.000000004,7567778,438760,16.41845650686667,15.839410055245544,12.991707845525271,1.7582824509260717,0.8848631665321866,0.8428417917136067
2022,10,31021010-0,20399999.999999993,11219240,1153560,16.831045458814444,16.233140719579243,13.958363370847863,1.8024673542604595,0.9068587939695707,0.9055539219908721
2022,11,31021010-0,30117179.999999993,14073355,1501334,17.220606331014817,16.45979385126987,14.221864604183189,1.8441861385366125,0.9195206928100382,0.9226486607476081
2022,12,31021010-0,2100000.0000000205,1200767,181785,14.557447902693662,13.998471077244881,12.110579949070697,1.558983645440227,0.782019746999227,0.7856782975982118
2023,1,31021010-0,21715045.000000015,11875572,1056713,16.893515896249166,16.28999407514597,13.870673704804474,1.8091574273375,0.9100348870222342,0.8998650228775632
2023,3,31021010-0,30999999.999999966,11849302,1371750,17.24949776244942,16.28777952085698,14.131597854921221,1.8472801746204763,0.9099111717125239,0.9167925724192114
2023,4,31021010-0,37549253.999999985,13525383,1173122,17.44116406913286,16.420078700225634,13.975179129047397,1.8678060689598355,0.9173020196277838,0.9066448504460405
2023,6,31021010-0,37231376.99999996,11672190,1304003,17.43266243146629,16.272719647325058,14.080949322079586,1.86689561307703,0.9090698570843558,0.9135067303516796
2023,7,31021010-0,3101138.0000000075,1614319,240400,14.947279698866035,14.294423753883704,12.39005948164319,1.6007314434586464,0.7985530409590977,0.8038096343540498
2023,8,31021010-0,10499999.999999996,3098700,394800,16.166885815127753,14.946493226662835,12.886134586541463,1.7313412867388736,0.8349806766140779,0.8359926879762867
2023,9,31021010-0,51600978.999999955,18015891,1444250,17.759051203140025,16.706764759725633,14.183100713643512,1.9018491818959522,0.9333176372249679,0.9201338391902941
2023,10,31021010-0,34529999.999999985,12378509,838150,17.357339069366173,16.331472381780305,13.638952361059424,1.8588290968567023,0.912352058281949,0.8848320160656349
1997,4,31042090-0,7045252.0000000335,904919,90405,15.76786447272487,13.715600715914022,11.412054854585254,1.6886093634549444,0.7662172920610499,0.7403612269564325
1997,5,31042090-0,4698701.000000016,599606,54000,15.362796645500753,13.304028051831628,10.896739325546411,1.6452299110840687,0.74322492747627,0.7069299437904907
1997,7,31042090-0,5549943.000000004,726693,66573,15.529298215399608,13.496259383972673,11.106054368924086,1.6630608678662946,0.7539638643856464,0.7205093336821603
1997,8,31042090-0,10893080.000000007,1399195,135362,16.203638283203592,14.15140762920959,11.815707950144606,1.7352771755734264,0.7905634945995482,0.7665483689655693
1997,10,31042090-0,17313924.999999996,2279638,211491,16.667021648993824,14.639527216395201,12.261937723371567,1.7849017453238938,0.8178321265787049,0.7954976884895693
1997,11,31042090-0,10742192.999999996,1452907,126000,16.189689816145197,14.18907693499813,11.744037185933616,1.7337834087972475,0.7926678773439092,0.7618987019595582
1997,12,31042090-0,13254302.000000015,1814142,162064,16.39983273694489,14.411123186637598,11.995746597926578,1.7562879974395427,0.8050724144230685,0.778228441999733
1998,4,31042090-0,8049864.0,1080232,96000,15.901165754842095,13.89268639084582,11.472103470449973,1.7028848408687096,0.7761101220667828,0.7442569028434771
1998,5,31042090-0,18379141.00000002,4011395,367800,16.72672693821752,15.204649619085682,12.815294591152357,1.7912956936360014,0.8494024942236394,0.8313969174010345
1998,6,31042090-0,3500000.0000000056,493500,42000,15.068273526459643,13.109278137855673,10.645424897265505,1.6136888931214233,0.7323452908634427,0.6906258284629037
1998,7,31042090-0,9934300.000000019,1377011,124277,16.111503973508928,14.135425766059422,11.730268224174758,1.7254103443157764,0.7896706733401189,0.7610054355363244
1998,8,31042090-0,7997608.000000011,1127663,96000,15.894653054934698,13.935657907537573,11.472103470449973,1.7021873839579134,0.7785107109901034,0.7442569028434771
1998,9,31042090-0,4063000.0000000056,579783,53517,15.217432174969865,13.27040917458451,10.887754639419377,1.629662564822517,0.7413468205220094,0.7063470589963331
1998,10,31042090-0,15586580.000000011,2132169,187039,16.56192084557662,14.57265032941899,12.139072430241646,1.7736463086055023,0.8140960724093144,0.7875267577210863
1998,11,31042090-0,10066000.000000007,1291853,125904,16.124673966318444,14.071588179761797,11.743274990774765,1.7268207428648794,0.7861044086523516,0.7618492542702352
1998,12,31042090-0,6000000.000000003,869500,72000,15.60727002719233,13.675673612776475,11.184421397998193,1.6714110113943854,0.7639867782483813,0.725593423316984
1999,2,31042090-0,4486015.000000016,642014,52990,15.316475337792772,13.372365389287914,10.877858495486807,1.6402692777618786,0.7470425692068041,0.7057050430441305
1999,6,31042090-0,11142249.000000007,1505834,138036,16.2262546571861,14.224857455503058,11.83526979968401,1.7376992043104391,0.7946667437514163,0.7678174510994246
1999,8,31042090-0,4563000.000000017,635707,59328,15.333490859909544,13.362493044347278,10.990836648925526,1.642091501057884,0.7464910540698894,0.7130345420138585
1999,9,31042090-0,17275960.000000007,2320059,216188,16.664826497709274,14.657103174353612,12.28390367848402,1.7846666625693648,0.8188140013934657,0.7969227378505782
1999,10,31042090-0,21500000.000000015,2897200,258000,16.883563493097892,14.879255311303307,12.460714863903755,1.8080916063330645,0.8312244537188729,0.8083934280851577
1999,11,31042090-0,14229716.000000011,1906577,170508,16.470843012031317,14.460820045609994,12.046537495426076,1.7638926173054648,0.8078487122677256,0.7815235200264424
1999,12,31042090-0,25066130.999999996,3356207,272475,17.037028130342772,15.026322025239175,12.515302145757513,1.8245264142209165,0.8394402848471085,0.8119347979334832
2000,1,31042090-0,2500000.0000000075,332500,30000,14.731801289838431,12.714395139078047,10.308952660644293,1.5776554676512828,0.7102852886607482,0.668797069215259
2000,2,31042090-0,3037724.0000000065,414946,36000,14.926619108767891,12.935903670264503,10.491274217438248,1.5985188631847242,0.7226597861727078,0.68062524680541
2000,4,31042090-0,4462530.000000029,616324,39507,15.311226427736516,13.331528078265777,10.58423315037833,1.639707162411112,0.7447612069453516,0.6866559915332474
2000,7,31042090-0,12500000.000000004,1770445,150000,16.34123920227253,14.38674148538058,11.918390573078392,1.75001310894993,0.8037103391118999,0.7732099416333363
2000,8,31042090-0,27352718.99999998,3797324,335297,17.124326496881782,15.149807166097595,12.722771985202842,1.8338753555063447,0.8463387395482966,0.8253944795460791
2000,9,31042090-0,4554049.000000005,625510,36400,15.331527285319567,13.346322595971541,10.502324053624832,1.6418812182739209,0.7455876975620337,0.6813421089639792
2000,10,31042090-0,19777463.999999996,2811241,238121,16.800053665625747,14.849136580827683,12.380534226821753,1.7991483866057578,0.8295418812538861,0.8031916799683996
2000,11,31042090-0,20024979.999999996,2731898,245635,16.81249105216664,14.820507163690333,12.411601973245126,1.8004803290134432,0.8279425087636376,0.8052072113651435
2000,12,31042090-0,3187420.0000000186,441871,35070,14.974722370094648,12.998773263258197,10.465101343134224,1.603670329169835,0.726171974249218,0.6789272720252663
2001,5,31042090-0,3500000.0000000056,506080,42000,15.068273526459643,13.134450038539475,10.645424897265505,1.6136888931214233,0.7337515103923907,0.6906258284629037
2001,6,31042090-0,12564268.000000004,1819154,152692,16.34636747019955,14.413882115818787,11.936178099526511,1.7505623045150525,0.8052265410479232,0.7743639139085711
2001,8,31042090-0,33429668.999999985,4352267,403063,17.324954357060992,15.286207416738955,12.906848156254368,1.8553609589534423,0.8539586923923312,0.8373364883770649
2001,9,31042090-0,46033153.99999998,6101918,574390,17.64487243397609,15.62411370595148,13.261063887093853,1.8896215692695568,0.8728357104138903,0.8603163632929501
2001,10,31042090-0,12445237.000000004,1635409,151066,16.336848537395188,14.30740348393567,11.925472106395475,1.7495429046406212,0.7992781490909319,0.7736693586938197
2001,11,31042090-0,15310424.000000013,2015885,207386,16.544044461567825,14.516568862895552,12.242337070088373,1.77173189403946,0.8109631006711868,0.7942260889486625
2002,2,31042090-0,5116688.000000004,707555,60000,15.448017912701786,13.469570643993949,11.002099841204238,1.6543564120132266,0.7524729071539087,0.713765245726833
2002,4,31042090-0,5899653.000000025,720641,70800,15.590404093587045,13.487896372707809,11.16761427968181,1.6696048078048913,0.7534966676527024,0.7245030553773907
2002,5,31042090-0,14218445.000000011,1830558,163912,16.470050623335982,14.420131396372335,12.007084977427034,1.763807758954941,0.8055756549454658,0.7789640235111803
2002,6,31042090-0,13048320.999999993,1597639,176352,16.384170024451866,14.28403747240321,12.080237276682961,1.7546106489933675,0.7979728149350684,0.783709805644364
2002,7,31042090-0,36233883.99999999,4397997,392264,17.405505261099933,15.296659767968372,12.879690361481615,1.8639873021738702,0.8545426093800416,0.8355746165217689
2002,8,31042090-0,34240349.999999985,4217485,421148,17.348915331148188,15.25474953678657,12.950739594830416,1.8579269833679168,0.852201308804813,0.8401839614860808
2002,10,31042090-0,11375597.000000006,1378820,137105,16.24698100494056,14.136738618886632,11.828502334615525,1.7399188266917036,0.7897440154094146,0.7673784093312828
2002,11,31042090-0,18342589.999999996,2272329,235389,16.724736236195838,14.63631585467778,12.36899474374452,1.7910825057259026,0.8176527249666343,0.8024430517889555
2003,2,31042090-0,4027538.000000005,534588,48000,15.208665829122214,13.189251635745912,10.778956289890028,1.6287237608578309,0.7368129826736168,0.6992887263319033
2003,3,31042090-0,7079036.000000001,814341,84000,15.772648298207445,13.610134476181564,11.33857207782545,1.689121672050505,0.760325457041538,0.7355940049744776
2003,4,31042090-0,5775460.000000003,657667,68400,15.569128464879599,13.396454003178887,11.133128103610641,1.6673263619246055,0.7483882712935986,0.722265752108661
2003,5,31042090-0,15832788.0,1940997,196481,16.577593537638354,14.4787123165549,12.18832101350451,1.775324725781891,0.8088482577981172,0.7907217775483621
2003,6,31042090-0,13371641.000000004,1730489,132676,16.40864667901845,14.363914585492982,11.795665344882691,1.7572318985708661,0.8024351222416879,0.7652480976286197
2003,7,31042090-0,31744999.999999974,3948842,385560,17.273245790586685,15.188932929339213,12.862452101897905,1.849823394264807,0.8485244867847287,0.834456278134983
2003,8,31042090-0,2010000.0000000084,250222,24120,14.513645280035263,12.430103802805638,10.090796650841122,1.554292742693517,0.6944034514487392,0.654644118397563
2003,9,31042090-0,60971080.99999996,7635893,702768,17.925910227757985,15.848370451157571,13.462782102101373,1.9197184191559649,0.8853637359519089,0.8734029061693563
2003,10,31042090-0,11611436.999999994,1496548,140472,16.267501118624697,14.2186716806018,11.852763459639167,1.742116363090252,0.794321177575183,0.7689523586785934
