ANO,MES,NCM,KG,31022100-0,31021010-0,31042090-0,31054000-0,31059090-1,31055900-2,grupo_mes
2014,11,31022100-0,13230969.000000004,11574739.999999994,31567905.00000002,131698888.99999987,31283079.00000001,6787019.000000046,19710121.00000003,2
2014,11,31022100-0,13230969.000000004,11574739.999999994,31567905.00000002,131698888.99999987,31283079.00000001,6787019.000000046,19710121.00000003,3
2014,11,31042090-0,62566202.99999994,0.0,28026405.0,69132685.99999993,21274782.000000004,3973300.000000016,12009672.000000017,1
2014,11,31042090-0,70304056.99999994,11574739.999999994,31567905.00000002,131698888.99999987,31283079.00000001,6787019.000000046,19710121.00000003,2
2014,11,31042090-0,84599702.99999994,13230969.000000004,38617537.00000003,139436742.99999988,44514307.00000003,6787019.000000046,19710121.00000003,3
2014,11,31054000-0,10008297.000000007,0.0,28026405.0,69132685.99999993,21274782.000000004,3973300.000000016,12009672.000000017,1
2014,11,31054000-0,23239525.000000022,11574739.999999994,31567905.00000002,131698888.99999987,31283079.00000001,6787019.000000046,19710121.00000003,2
2014,11,31054000-0,32500921.000000045,13230969.000000004,38617537.00000003,139436742.99999988,44514307.00000003,6787019.000000046,19710121.00000003,3
2014,11,31055900-2,7700449.000000011,0.0,28026405.0,69132685.99999993,21274782.000000004,3973300.000000016,12009672.000000017,1
2014,11,31055900-2,7700449.000000011,0.0,28026405.0,69132685.99999993,21274782.000000004,3973300.000000016,12009672.000000017,2
2014,11,31055900-2,7700449.000000011,0.0,28026405.0,69132685.99999993,21274782.000000004,3973300.000000016,12009672.000000017,3
2014,11,31059090-1,2813719.00000003,0.0,28026405.0,69132685.99999993,21274782.000000004,3973300.000000016,12009672.000000017,1
2014,11,31059090-1,2813719.00000003,0.0,28026405.0,69132685.99999993,21274782.000000004,3973300.000000016,12009672.000000017,2
2014,11,31059090-1,2813719.00000003,0.0,28026405.0,69132685.99999993,21274782.000000004,3973300.000000016,12009672.000000017,3
2014,12,31021010-0,7049632.000000012,11574739.999999994,3541500.0000000177,62566202.99999994,10008297.000000007,2813719.00000003,7700449.000000011,1
2014,12,31022100-0,1656229.0000000093,11574739.999999994,3541500.0000000177,62566202.99999994,10008297.000000007,2813719.00000003,7700449.000000011,1
2014,12,31042090-0,7737854.0,11574739.999999994,3541500.0000000177,62566202.99999994,10008297.000000007,2813719.00000003,7700449.000000011,1
2014,12,31054000-0,13231228.000000017,11574739.999999994,3541500.0000000177,62566202.99999994,10008297.000000007,2813719.00000003,7700449.000000011,1
2015,1,31021010-0,2681783.0000000075,1656229.0000000093,7049632.000000012,7737854.0,13231228.000000017,0.0,0.0,1
2015,1,31021010-0,2681783.0000000075,1656229.0000000093,7049632.000000012,7737854.0,13231228.000000017,0.0,0.0,2
2015,1,31022100-0,3000424.0000000065,0.0,2681783.0000000075,14295646.000000002,9261396.00000002,0.0,0.0,2
2015,1,31042090-0,14295646.000000002,1656229.0000000093,7049632.000000012,7737854.0,13231228.000000017,0.0,0.0,1
2015,1,31042090-0,56964917.99999997,1656229.0000000093,9731415.000000019,22033500.0,22492624.000000037,0.0,0.0,2
2015,1,31054000-0,9261396.00000002,1656229.0000000093,7049632.000000012,7737854.0,13231228.000000017,0.0,0.0,1
2015,1,31054000-0,19146833.000000015,1656229.0000000093,9731415.000000019,22033500.0,22492624.000000037,0.0,0.0,2
2015,1,31059090-1,2516800.0000000186,0.0,2681783.0000000075,14295646.000000002,9261396.00000002,0.0,0.0,2
2015,2,31022100-0,3000424.0000000065,0.0,2681783.0000000075,14295646.000000002,9261396.00000002,0.0,0.0,1
2015,2,31022100-0,10581238.000000019,8380538.00000001,2681783.0000000075,67020029.99999997,28461995.000000022,2516800.0000000186,0.0,3
2015,2,31042090-0,42669271.99999997,0.0,2681783.0000000075,14295646.000000002,9261396.00000002,0.0,0.0,1
2015,2,31042090-0,70822875.99999997,8380538.00000001,2681783.0000000075,67020029.99999997,28461995.000000022,2516800.0000000186,0.0,3
2015,2,31054000-0,9885436.999999996,0.0,2681783.0000000075,14295646.000000002,9261396.00000002,0.0,0.0,1
2015,2,31054000-0,19200599.000000004,3000424.0000000065,2681783.0000000075,56964917.99999997,19146833.000000015,2516800.0000000186,0.0,3
2015,2,31055900-2,7894992.0,5380114.000000004,0.0,10055111.999999996,9315162.000000007,0.0,0.0,3
2015,2,31059090-1,2516800.0000000186,0.0,2681783.0000000075,14295646.000000002,9261396.00000002,0.0,0.0,1
2015,2,31059090-1,2516800.0000000186,0.0,2681783.0000000075,14295646.000000002,9261396.00000002,0.0,0.0,3
2015,3,31022100-0,5380114.000000004,3000424.0000000065,0.0,42669271.99999997,9885436.999999996,2516800.0000000186,0.0,1
2015,3,31022100-0,7580814.000000012,8380538.00000001,0.0,52724383.99999997,19200599.000000004,2516800.0000000186,0.0,2
2015,3,31042090-0,10055111.999999996,3000424.0000000065,0.0,42669271.99999997,9885436.999999996,2516800.0000000186,0.0,1
2015,3,31042090-0,28153603.999999996,8380538.00000001,0.0,52724383.99999997,19200599.000000004,2516800.0000000186,0.0,2
2015,3,31054000-0,9315162.000000007,3000424.0000000065,0.0,42669271.99999997,9885436.999999996,2516800.0000000186,0.0,1
2015,3,31054000-0,9315162.000000007,3000424.0000000065,0.0,42669271.99999997,9885436.999999996,2516800.0000000186,0.0,2
2015,3,31055900-2,7894992.0,5380114.000000004,0.0,10055111.999999996,9315162.000000007,0.0,0.0,2
2015,4,31022100-0,2200700.0000000084,5380114.000000004,0.0,10055111.999999996,9315162.000000007,0.0,0.0,1
2015,4,31042090-0,18098492.0,5380114.000000004,0.0,10055111.999999996,9315162.000000007,0.0,0.0,1
2015,4,31055900-2,7894992.0,5380114.000000004,0.0,10055111.999999996,9315162.000000007,0.0,0.0,1
2015,5,31021010-0,1152000.0000000093,4575998.000000005,0.0,30635270.999999966,37086888.99999999,0.0,5210628.000000015,3
2015,5,31022100-0,4575998.000000005,0.0,0.0,23948297.99999999,12007229.000000006,0.0,0.0,2
2015,5,31022100-0,11575998.000000006,4575998.000000005,0.0,54583568.999999955,49094118.0,0.0,5210628.000000015,3
2015,5,31042090-0,23948297.99999999,2200700.0000000084,0.0,18098492.0,0.0,0.0,7894992.0,1
2015,5,31042090-0,54583568.999999955,2200700.0000000084,0.0,42046789.999999985,12007229.000000006,0.0,7894992.0,2
2015,5,31042090-0,71970548.99999996,6776698.000000013,0.0,72682060.99999996,49094118.0,0.0,13105620.000000015,3
2015,5,31054000-0,12007229.000000006,2200700.0000000084,0.0,18098492.0,0.0,0.0,7894992.0,1
2015,5,31054000-0,49094118.0,2200700.0000000084,0.0,42046789.999999985,12007229.000000006,0.0,7894992.0,2
2015,5,31054000-0,63622944.000000015,6776698.000000013,0.0,72682060.99999996,49094118.0,0.0,13105620.000000015,3
2015,5,31055900-2,5210628.000000015,0.0,0.0,23948297.99999999,12007229.000000006,0.0,0.0,2
2015,5,31055900-2,14665217.000000013,4575998.000000005,0.0,54583568.999999955,49094118.0,0.0,5210628.000000015,3
2015,6,31022100-0,4575998.000000005,0.0,0.0,23948297.99999999,12007229.000000006,0.0,0.0,1
2015,6,31042090-0,30635270.999999966,0.0,0.0,23948297.99999999,12007229.000000006,0.0,0.0,1
2015,6,31054000-0,37086888.99999999,0.0,0.0,23948297.99999999,12007229.000000006,0.0,0.0,1
2015,6,31055900-2,5210628.000000015,0.0,0.0,23948297.99999999,12007229.000000006,0.0,0.0,1
2015,7,31021010-0,1152000.0000000093,4575998.000000005,0.0,30635270.999999966,37086888.99999999,0.0,5210628.000000015,1
2015,7,31021010-0,4841138.000000015,11575998.000000006,1152000.0000000093,48022250.99999996,51615715.0,0.0,14665217.000000013,2
2015,7,31022100-0,7000000.000000001,4575998.000000005,0.0,30635270.999999966,37086888.99999999,0.0,5210628.000000015,1
2015,7,31022100-0,7000000.000000001,4575998.000000005,0.0,30635270.999999966,37086888.99999999,0.0,5210628.000000015,2
2015,7,31042090-0,17386979.999999996,4575998.000000005,0.0,30635270.999999966,37086888.99999999,0.0,5210628.000000015,1
2015,7,31042090-0,79919961.99999994,11575998.000000006,1152000.0000000093,48022250.99999996,51615715.0,0.0,14665217.000000013,2
2015,7,31054000-0,14528826.000000011,4575998.000000005,0.0,30635270.999999966,37086888.99999999,0.0,5210628.000000015,1
2015,7,31054000-0,34467820.000000015,11575998.000000006,1152000.0000000093,48022250.99999996,51615715.0,0.0,14665217.000000013,2
2015,7,31055900-2,9454588.999999998,4575998.000000005,0.0,30635270.999999966,37086888.99999999,0.0,5210628.000000015,1
2015,7,31055900-2,9454588.999999998,4575998.000000005,0.0,30635270.999999966,37086888.99999999,0.0,5210628.000000015,2
2015,8,31021010-0,3689138.0000000056,7000000.000000001,1152000.0000000093,17386979.999999996,14528826.000000011,0.0,9454588.999999998,1
2015,8,31021010-0,8556751.00000001,7000000.000000001,4841138.000000015,79919961.99999994,34467820.000000015,0.0,9454588.999999998,3
2015,8,31022100-0,16800575.999999996,8353952.999999999,8556751.00000001,151340093.99999988,40880739.000000045,6150411.000000002,14786878.000000011,3
2015,8,31042090-0,62532981.99999995,7000000.000000001,1152000.0000000093,17386979.999999996,14528826.000000011,0.0,9454588.999999998,1
2015,8,31042090-0,191388924.99999985,15353953.0,9708751.000000019,168727073.99999988,55409565.00000006,6150411.000000002,24241467.000000007,3
2015,8,31054000-0,19938994.000000007,7000000.000000001,1152000.0000000093,17386979.999999996,14528826.000000011,0.0,9454588.999999998,1
2015,8,31054000-0,56376523.00000006,15353953.0,9708751.000000019,168727073.99999988,55409565.00000006,6150411.000000002,24241467.000000007,3
2015,8,31055900-2,14786878.000000011,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,3
2015,8,31059090-1,6150411.000000002,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,3
2015,9,31021010-0,4867613.000000004,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,1
2015,9,31021010-0,4867613.000000004,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,2
2015,9,31022100-0,8353952.999999999,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,1
2015,9,31022100-0,16800575.999999996,8353952.999999999,8556751.00000001,151340093.99999988,40880739.000000045,6150411.000000002,14786878.000000011,2
2015,9,31042090-0,88807111.99999994,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,1
2015,9,31042090-0,128855942.99999991,8353952.999999999,8556751.00000001,151340093.99999988,40880739.000000045,6150411.000000002,14786878.000000011,2
2015,9,31054000-0,20941745.00000004,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,1
2015,9,31054000-0,36437529.00000005,8353952.999999999,8556751.00000001,151340093.99999988,40880739.000000045,6150411.000000002,14786878.000000011,2
2015,9,31055900-2,14786878.000000011,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,1
2015,9,31055900-2,14786878.000000011,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,2
2015,9,31059090-1,6150411.000000002,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,1
2015,9,31059090-1,6150411.000000002,0.0,3689138.0000000056,62532981.99999995,19938994.000000007,0.0,0.0,2
2015,10,31022100-0,8446622.999999998,8353952.999999999,4867613.000000004,88807111.99999994,20941745.00000004,6150411.000000002,14786878.000000011,1
2015,10,31042090-0,40048830.99999998,8353952.999999999,4867613.000000004,88807111.99999994,20941745.00000004,6150411.000000002,14786878.000000011,1
2015,10,31054000-0,15495784.000000011,8353952.999999999,4867613.000000004,88807111.99999994,20941745.00000004,6150411.000000002,14786878.000000011,1
2015,11,31022100-0,1525000.0000000093,0.0,0.0,24229766.0,0.0,1674007.0000000214,0.0,3
2015,11,31042090-0,23936356.99999999,8446622.999999998,0.0,40048830.99999998,15495784.000000011,0.0,0.0,1
2015,11,31042090-0,48166122.999999985,8446622.999999998,0.0,63985187.99999997,28654369.00000003,5462535.000000025,0.0,2
2015,11,31042090-0,48166122.999999985,8446622.999999998,0.0,63985187.99999997,28654369.00000003,5462535.000000025,0.0,3
2015,11,31054000-0,13158585.000000017,8446622.999999998,0.0,40048830.99999998,15495784.000000011,0.0,0.0,1
2015,11,31054000-0,13158585.000000017,8446622.999999998,0.0,40048830.99999998,15495784.000000011,0.0,0.0,2
2015,11,31054000-0,13158585.000000017,8446622.999999998,0.0,40048830.99999998,15495784.000000011,0.0,0.0,3
2015,11,31059090-1,5462535.000000025,8446622.999999998,0.0,40048830.99999998,15495784.000000011,0.0,0.0,1
2015,11,31059090-1,7136542.000000047,8446622.999999998,0.0,63985187.99999997,28654369.00000003,5462535.000000025,0.0,2
2015,11,31059090-1,7136542.000000047,8446622.999999998,0.0,63985187.99999997,28654369.00000003,5462535.000000025,0.0,3
2015,12,31042090-0,24229766.0,0.0,0.0,23936356.99999999,13158585.000000017,5462535.000000025,0.0,1
2015,12,31059090-1,1674007.0000000214,0.0,0.0,23936356.99999999,13158585.000000017,5462535.000000025,0.0,1
2016,1,31022100-0,1525000.0000000093,0.0,0.0,24229766.0,0.0,1674007.0000000214,0.0,1
2016,1,31022100-0,1525000.0000000093,0.0,0.0,24229766.0,0.0,1674007.0000000214,0.0,2
2016,1,31042090-0,14008145.99999999,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,2
2016,1,31054000-0,11288838.00000003,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,2
2016,1,31055900-2,8115285.999999999,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,2
2016,2,31022100-0,4827151.000000004,0.0,0.0,9417890.00000001,6314527.000000013,0.0,0.0,3
2016,2,31042090-0,14008145.99999999,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,1
2016,2,31042090-0,41492570.0,1525000.0000000093,0.0,23426036.0,17603365.000000045,0.0,8115285.999999999,3
2016,2,31054000-0,11288838.00000003,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,1
2016,2,31054000-0,19094543.000000075,1525000.0000000093,0.0,23426036.0,17603365.000000045,0.0,8115285.999999999,3
2016,2,31055900-2,8115285.999999999,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,1
2016,2,31055900-2,8115285.999999999,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,3
2016,3,31022100-0,4827151.000000004,0.0,0.0,9417890.00000001,6314527.000000013,0.0,0.0,2
2016,3,31042090-0,9417890.00000001,0.0,0.0,14008145.99999999,11288838.00000003,0.0,8115285.999999999,1
2016,3,31042090-0,27484424.000000007,0.0,0.0,23426036.0,17603365.000000045,0.0,8115285.999999999,2
2016,3,31054000-0,6314527.000000013,0.0,0.0,14008145.99999999,11288838.00000003,0.0,8115285.999999999,1
2016,3,31054000-0,7805705.000000045,0.0,0.0,23426036.0,17603365.000000045,0.0,8115285.999999999,2
2016,4,31022100-0,4827151.000000004,0.0,0.0,9417890.00000001,6314527.000000013,0.0,0.0,1
2016,4,31042090-0,18066534.0,0.0,0.0,9417890.00000001,6314527.000000013,0.0,0.0,1
2016,4,31054000-0,1491178.0000000317,0.0,0.0,9417890.00000001,6314527.000000013,0.0,0.0,1
2016,5,31022100-0,5200000.000000004,0.0,0.0,7150088.000000001,0.0,0.0,0.0,3
2016,5,31042090-0,50783759.99999997,4827151.000000004,0.0,18066534.0,1491178.0000000317,0.0,0.0,1
2016,5,31042090-0,57933847.99999997,4827151.000000004,0.0,68850293.99999997,12423188.00000004,5010640.000000015,4372515.000000015,2
2016,5,31042090-0,130971195.99999991,4827151.000000004,0.0,76000381.99999997,12423188.00000004,5010640.000000015,4372515.000000015,3
2016,5,31054000-0,10932010.000000007,4827151.000000004,0.0,18066534.0,1491178.0000000317,0.0,0.0,1
2016,5,31054000-0,10932010.000000007,4827151.000000004,0.0,18066534.0,1491178.0000000317,0.0,0.0,2
2016,5,31054000-0,50358051.0,4827151.000000004,0.0,25216622.0,1491178.0000000317,0.0,0.0,3
2016,5,31055900-2,4372515.000000015,4827151.000000004,0.0,18066534.0,1491178.0000000317,0.0,0.0,1
2016,5,31055900-2,4372515.000000015,4827151.000000004,0.0,18066534.0,1491178.0000000317,0.0,0.0,2
2016,5,31055900-2,4372515.000000015,4827151.000000004,0.0,18066534.0,1491178.0000000317,0.0,0.0,3
2016,5,31059090-1,5010640.000000015,4827151.000000004,0.0,18066534.0,1491178.0000000317,0.0,0.0,1
2016,5,31059090-1,5010640.000000015,4827151.000000004,0.0,18066534.0,1491178.0000000317,0.0,0.0,2
2016,5,31059090-1,5010640.000000015,4827151.000000004,0.0,18066534.0,1491178.0000000317,0.0,0.0,3
2016,6,31042090-0,7150088.000000001,0.0,0.0,50783759.99999997,10932010.000000007,5010640.000000015,4372515.000000015,1
2016,7,31022100-0,5200000.000000004,0.0,0.0,7150088.000000001,0.0,0.0,0.0,1
2016,7,31022100-0,14162330.000000002,5200000.000000004,0.0,80187435.99999994,39426040.99999999,0.0,0.0,2
2016,7,31042090-0,73037347.99999994,0.0,0.0,7150088.000000001,0.0,0.0,0.0,1
2016,7,31042090-0,109848221.99999994,5200000.000000004,0.0,80187435.99999994,39426040.99999999,0.0,0.0,2
2016,7,31054000-0,39426040.99999999,0.0,0.0,7150088.000000001,0.0,0.0,0.0,1
2016,7,31054000-0,67288584.0,5200000.000000004,0.0,80187435.99999994,39426040.99999999,0.0,0.0,2
2016,7,31055900-2,9826918.999999996,5200000.000000004,0.0,73037347.99999994,39426040.99999999,0.0,0.0,2
2016,8,31022100-0,8962329.999999998,5200000.000000004,0.0,73037347.99999994,39426040.99999999,0.0,0.0,1
2016,8,31022100-0,8962329.999999998,5200000.000000004,0.0,73037347.99999994,39426040.99999999,0.0,0.0,3
2016,8,31042090-0,36810873.99999999,5200000.000000004,0.0,73037347.99999994,39426040.99999999,0.0,0.0,1
2016,8,31042090-0,92306580.0,14162330.000000002,0.0,139450886.99999994,69330224.00000003,1317735.0000000335,9826918.999999996,3
2016,8,31054000-0,27862543.000000007,5200000.000000004,0.0,73037347.99999994,39426040.99999999,0.0,0.0,1
2016,8,31054000-0,46177934.000000075,14162330.000000002,0.0,139450886.99999994,69330224.00000003,1317735.0000000335,9826918.999999996,3
2016,8,31055900-2,9826918.999999996,5200000.000000004,0.0,73037347.99999994,39426040.99999999,0.0,0.0,1
2016,8,31055900-2,9826918.999999996,5200000.000000004,0.0,73037347.99999994,39426040.99999999,0.0,0.0,3
2016,8,31059090-1,1317735.0000000335,8962329.999999998,0.0,36810873.99999999,27862543.000000007,0.0,9826918.999999996,3
2016,9,31042090-0,29602665.0,8962329.999999998,0.0,36810873.99999999,27862543.000000007,0.0,9826918.999999996,1
2016,9,31042090-0,55495706.00000001,8962329.999999998,0.0,66413538.99999999,29904183.000000037,1317735.0000000335,9826918.999999996,2
2016,9,31054000-0,2041640.0000000307,8962329.999999998,0.0,36810873.99999999,27862543.000000007,0.0,9826918.999999996,1
2016,9,31054000-0,18315391.000000063,8962329.999999998,0.0,66413538.99999999,29904183.000000037,1317735.0000000335,9826918.999999996,2
2016,9,31059090-1,1317735.0000000335,8962329.999999998,0.0,36810873.99999999,27862543.000000007,0.0,9826918.999999996,1
2016,9,31059090-1,1317735.0000000335,8962329.999999998,0.0,36810873.99999999,27862543.000000007,0.0,9826918.999999996,2
2016,10,31042090-0,25893041.000000007,0.0,0.0,29602665.0,2041640.0000000307,1317735.0000000335,0.0,1
2016,10,31054000-0,16273751.000000032,0.0,0.0,29602665.0,2041640.0000000307,1317735.0000000335,0.0,1
2016,11,31021010-0,30804901.999999978,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,3
2016,11,31022100-0,6001866.000000003,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,3
2016,11,31042090-0,5006440.000000004,0.0,0.0,0.0,0.0,0.0,0.0,2
2016,11,31042090-0,134037285.99999988,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,3
2016,11,31054000-0,1734500.000000054,0.0,0.0,0.0,0.0,0.0,0.0,2
2016,11,31054000-0,62141990.000000015,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,3
2016,11,31059090-1,2610993.0000000075,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,3
2016,12,31042090-0,5006440.000000004,0.0,0.0,0.0,0.0,0.0,0.0,1
2016,12,31054000-0,1734500.000000054,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,1,31021010-0,30804901.999999978,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,1
2017,1,31021010-0,35807577.999999985,6001866.000000003,30804901.999999978,134037285.99999988,62141990.000000015,2610993.0000000075,0.0,2
2017,1,31022100-0,6001866.000000003,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,1
2017,1,31022100-0,6001866.000000003,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,2
2017,1,31042090-0,129030845.99999988,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,1
2017,1,31042090-0,141624495.9999999,6001866.000000003,30804901.999999978,134037285.99999988,62141990.000000015,2610993.0000000075,0.0,2
2017,1,31054000-0,60407489.99999996,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,1
2017,1,31054000-0,71430378.0,6001866.000000003,30804901.999999978,134037285.99999988,62141990.000000015,2610993.0000000075,0.0,2
2017,1,31059090-1,2610993.0000000075,0.0,0.0,5006440.000000004,1734500.000000054,0.0,0.0,1
2017,1,31059090-1,3861233.000000029,6001866.000000003,30804901.999999978,134037285.99999988,62141990.000000015,2610993.0000000075,0.0,2
2017,2,31021010-0,5002676.000000004,6001866.000000003,30804901.999999978,129030845.99999988,60407489.99999996,2610993.0000000075,0.0,1
2017,2,31021010-0,15007357.000000011,19096464.000000007,40809918.999999985,165459142.9999999,85031499.00000001,5395400.000000083,0.0,3
2017,2,31022100-0,13094598.000000004,0.0,5002676.000000004,12593650.000000017,11022888.00000003,1250240.0000000214,0.0,3
2017,2,31042090-0,12593650.000000017,6001866.000000003,30804901.999999978,129030845.99999988,60407489.99999996,2610993.0000000075,0.0,1
2017,2,31042090-0,60694707.000000015,19096464.000000007,40809918.999999985,165459142.9999999,85031499.00000001,5395400.000000083,0.0,3
2017,2,31054000-0,11022888.00000003,6001866.000000003,30804901.999999978,129030845.99999988,60407489.99999996,2610993.0000000075,0.0,1
2017,2,31054000-0,24624009.000000056,6001866.000000003,35807577.999999985,141624495.9999999,71430378.0,3861233.000000029,0.0,3
2017,2,31055900-2,10566656.000000007,13094598.000000004,5002341.000000004,23834647.00000001,13601121.000000026,1534167.000000054,0.0,3
2017,2,31059090-1,1250240.0000000214,6001866.000000003,30804901.999999978,129030845.99999988,60407489.99999996,2610993.0000000075,0.0,1
2017,2,31059090-1,4858019.000000094,19096464.000000007,40809918.999999985,165459142.9999999,85031499.00000001,5395400.000000083,0.0,3
2017,3,31021010-0,5002341.000000004,0.0,5002676.000000004,12593650.000000017,11022888.00000003,1250240.0000000214,0.0,1
2017,3,31021010-0,10004681.000000007,13094598.000000004,10005017.000000007,36428297.00000003,24624009.000000056,2784407.0000000754,0.0,2
2017,3,31022100-0,13094598.000000004,0.0,5002676.000000004,12593650.000000017,11022888.00000003,1250240.0000000214,0.0,1
2017,3,31022100-0,13094598.000000004,0.0,5002676.000000004,12593650.000000017,11022888.00000003,1250240.0000000214,0.0,2
2017,3,31042090-0,23834647.00000001,0.0,5002676.000000004,12593650.000000017,11022888.00000003,1250240.0000000214,0.0,1
2017,3,31042090-0,48101057.0,13094598.000000004,10005017.000000007,36428297.00000003,24624009.000000056,2784407.0000000754,0.0,2
2017,3,31054000-0,13601121.000000026,0.0,5002676.000000004,12593650.000000017,11022888.00000003,1250240.0000000214,0.0,1
2017,3,31054000-0,13601121.000000026,0.0,5002676.000000004,12593650.000000017,11022888.00000003,1250240.0000000214,0.0,2
2017,3,31055900-2,10566656.000000007,13094598.000000004,5002341.000000004,23834647.00000001,13601121.000000026,1534167.000000054,0.0,2
2017,3,31059090-1,1534167.000000054,0.0,5002676.000000004,12593650.000000017,11022888.00000003,1250240.0000000214,0.0,1
2017,3,31059090-1,3607779.0000000726,13094598.000000004,10005017.000000007,36428297.00000003,24624009.000000056,2784407.0000000754,0.0,2
2017,4,31021010-0,5002340.000000004,13094598.000000004,5002341.000000004,23834647.00000001,13601121.000000026,1534167.000000054,0.0,1
2017,4,31042090-0,24266409.999999985,13094598.000000004,5002341.000000004,23834647.00000001,13601121.000000026,1534167.000000054,0.0,1
2017,4,31055900-2,10566656.000000007,13094598.000000004,5002341.000000004,23834647.00000001,13601121.000000026,1534167.000000054,0.0,1
2017,4,31059090-1,2073612.0000000184,13094598.000000004,5002341.000000004,23834647.00000001,13601121.000000026,1534167.000000054,0.0,1
2017,5,31022100-0,3040366.0000000075,0.0,5002340.000000004,24266409.999999985,0.0,2073612.0000000184,10566656.000000007,1
2017,5,31022100-0,3040366.0000000075,0.0,5002340.000000004,24266409.999999985,0.0,2073612.0000000184,10566656.000000007,2
2017,5,31022100-0,3040366.0000000075,0.0,5002340.000000004,24266409.999999985,0.0,2073612.0000000184,10566656.000000007,3
2017,5,31042090-0,24557326.999999985,0.0,5002340.000000004,24266409.999999985,0.0,2073612.0000000184,10566656.000000007,1
2017,5,31042090-0,50879034.99999997,3040366.0000000075,5002340.000000004,48823736.99999997,26741712.0,2073612.0000000184,10566656.000000007,2
2017,5,31042090-0,84589595.99999996,3040366.0000000075,5002340.000000004,75145444.99999996,33421892.000000022,3255766.000000051,14985432.000000011,3
2017,5,31054000-0,26741712.0,0.0,5002340.000000004,24266409.999999985,0.0,2073612.0000000184,10566656.000000007,1
2017,5,31054000-0,33421892.000000022,3040366.0000000075,5002340.000000004,48823736.99999997,26741712.0,2073612.0000000184,10566656.000000007,2
2017,5,31054000-0,68175486.0,3040366.0000000075,5002340.000000004,75145444.99999996,33421892.000000022,3255766.000000051,14985432.000000011,3
2017,5,31055900-2,4418776.000000005,3040366.0000000075,0.0,24557326.999999985,26741712.0,0.0,0.0,2
2017,5,31055900-2,4418776.000000005,3040366.0000000075,0.0,24557326.999999985,26741712.0,0.0,0.0,3
2017,5,31059090-1,1182154.0000000326,3040366.0000000075,0.0,24557326.999999985,26741712.0,0.0,0.0,2
2017,5,31059090-1,5188808.000000038,3040366.0000000075,0.0,50879034.99999997,33421892.000000022,1182154.0000000326,4418776.000000005,3
2017,6,31042090-0,26321707.999999985,3040366.0000000075,0.0,24557326.999999985,26741712.0,0.0,0.0,1
2017,6,31054000-0,6680180.000000023,3040366.0000000075,0.0,24557326.999999985,26741712.0,0.0,0.0,1
2017,6,31055900-2,4418776.000000005,3040366.0000000075,0.0,24557326.999999985,26741712.0,0.0,0.0,1
2017,6,31059090-1,1182154.0000000326,3040366.0000000075,0.0,24557326.999999985,26741712.0,0.0,0.0,1
2017,7,31022100-0,6503150.000000002,0.0,0.0,33710560.999999985,34753593.999999985,4006654.0000000056,0.0,2
2017,7,31042090-0,33710560.999999985,0.0,0.0,26321707.999999985,6680180.000000023,1182154.0000000326,4418776.000000005,1
2017,7,31042090-0,108034503.99999993,0.0,0.0,60032268.99999997,41433774.00000001,5188808.000000038,4418776.000000005,2
2017,7,31054000-0,34753593.999999985,0.0,0.0,26321707.999999985,6680180.000000023,1182154.0000000326,4418776.000000005,1
2017,7,31054000-0,71232097.99999997,0.0,0.0,60032268.99999997,41433774.00000001,5188808.000000038,4418776.000000005,2
2017,7,31055900-2,17186371.0,0.0,0.0,33710560.999999985,34753593.999999985,4006654.0000000056,0.0,2
2017,7,31059090-1,4006654.0000000056,0.0,0.0,26321707.999999985,6680180.000000023,1182154.0000000326,4418776.000000005,1
2017,7,31059090-1,8073529.0000000335,0.0,0.0,60032268.99999997,41433774.00000001,5188808.000000038,4418776.000000005,2
