ANO,MES,NCM,PAIS,URF,KG,FOB,FRETE,SEGURO,z_diff,z_score_KG,z_score_FOB
1997,8,31054000,676,510100,4141956.000000005,913384,48475,2095,0.30809572972224114,-0.3353146886754041,-0.42597652525914437
1997,8,31054000,676,517600,5296784.000000004,1203276,62100,5405,0.2677159588755278,-0.20606892807330904,-0.3476090595373696
1997,8,31054000,767,510100,1033829.0000000102,237781,12000,0,0.388492893238936,-0.6831692940044294,-0.6086145247349084
1997,9,31054000,676,510100,4309960.000000006,976205,50400,630,0.2966395578951466,-0.31651205766524976,-0.40899391599739304
1997,9,31054000,676,517600,1821472.0000000084,411653,21300,2127,0.36739876151011935,-0.5950180553629036,-0.5616111303674322
1997,11,31054000,249,517600,4712467.000000005,1066703,47250,4541,0.2854152714814492,-0.2714643766576301,-0.3845292915410811
1997,11,31054000,442,517600,1497308.0000000093,339857,18000,0,0.37614434197897506,-0.631297763457804,-0.5810199811427573
1997,11,31054000,831,517600,4603711.000000005,1040340,55344,1869,0.2889645751289637,-0.28363610434352055,-0.3916560887580556
1997,12,31054000,249,517600,604911.0000000102,125880,7200,373,0.40463434228777717,-0.7311728349178204,-0.6388650931594677
1997,12,31054000,676,517600,6959335.000000001,1578894,78767,7932,0.2208629786107367,-0.01999994764092121,-0.24606699994455022
1998,1,31054000,249,517600,2621315.0000000075,595294,31200,780,0.3440650586827164,-0.5055014200741321,-0.5119668498332594
1998,1,31054000,676,510100,2119678.0000000084,482533,25230,687,0.358046926314873,-0.5616435084294137,-0.5424499049098156
1998,1,31054000,676,517600,1008150.0000000102,228948,12000,687,0.3900360449925817,-0.6860432301113658,-0.611002378917571
1998,1,31054000,831,517600,10888080.999999996,2470303,130500,5628,0.10912026097281873,0.4196964963164806,-0.005089448816607655
1998,2,31054000,831,517600,5165947.000000004,1150276,61988,566,0.27773978369007424,-0.22071191177295638,-0.36193672529997795
1998,5,31054000,493,517600,475000.0000000112,95475,5700,600,0.408580446292639,-0.7457121827735864,-0.6470845776408282
1998,6,31054000,249,517600,23285663.999999978,5317739,263419,11894,-0.2528220585726775,1.8072061899354461,0.7646673679460055
1998,6,31054000,493,517600,1425000.0000000093,286425,17100,470,0.38821024337807314,-0.6393903127011685,-0.5954644308979967
1998,6,31054000,831,517600,2520000.0000000075,586320,30240,1219,0.3431583055903836,-0.5168403677229606,-0.5143928210135168
1998,7,31054000,249,517600,6540616.000000002,1447517,88980,2950,0.24260493214536688,-0.06686203934076618,-0.28158258003689357
1998,9,31054000,676,517600,10841333.999999996,2418994,108430,4891,0.12145306559851034,0.41446467688461186,-0.018959980941393926
1998,9,31054000,831,517600,8074999.999999999,1660600,96900,3279,0.23547456528286964,0.1048627778057568,-0.22397914600493365
1998,10,31054000,676,517600,5900000.000000003,1312900,70800,4570,0.2579235353240346,-0.1385583457810947,-0.31797404007397
1998,10,31054000,831,517600,2030000.0000000084,452691,24359,0,0.3631642842311375,-0.571680069128734,-0.550517191734113
1998,12,31054000,249,517600,4000000.0000000056,828000,48000,1236,0.32650827272955607,-0.3512020859259305,-0.4490586651360227
1999,1,31054000,676,517602,968206.0000000093,219783,7746,290,0.3911997048296412,-0.6905136730357582,-0.6134799837612372
1999,1,31054000,831,517602,12133633.999999993,2647164,135902,4843,0.10228090483365546,0.5590959955104913,0.042721971833216445
1999,2,31054000,676,517602,7099825.000000001,1500610,55380,6172,0.2466471252140929,-0.004276621823580142,-0.2672297732758716
1999,6,31054000,249,517602,2700000.0000000075,480600,48600,2400,0.3776589857755567,-0.49669517128818663,-0.5429724592101763
1999,6,31054000,675,517602,2086119.0000000084,440171,21000,1084,0.3683948737695384,-0.5653993564691614,-0.5539017648538838
1999,6,31054000,676,517602,7661907.0,1520463,65300,2559,0.2597697041248931,0.058630335412256485,-0.26186284594785153
1999,7,31054000,676,517602,1564589.0000000084,319958,12600,2034,0.3837368914508169,-0.6237678247837595,-0.586399343803326
1999,7,31054000,831,517602,4635726.000000005,921028,54900,483,0.3222717068674542,-0.28005305732208,-0.42391009738953345
1999,8,31054000,474,517602,4435000.000000005,962520,34900,1185,0.30445221982973264,-0.3025178612085602,-0.41269342743062504
1999,9,31054000,249,517602,5772517.000000003,1010976,74504,0,0.33535013930822855,-0.15282595732050738,-0.39959415625717315
1999,9,31054000,676,517602,10239137.999999996,1967660,100516,3240,0.22365463922581713,0.34706825070552777,-0.14097059790933886
1999,10,31054000,249,517602,3500000.0000000056,584500,66500,2923,0.3758870963856899,-0.40716096491141374,-0.5148848276491385
1999,10,31054000,474,517602,7050000.000000001,1353431,61650,1524,0.28479553505312555,-0.009852924114483543,-0.30701716043200244
1999,10,31054000,676,517602,1997687.0000000084,393544,16000,540,0.3780907631679209,-0.5752964676420499,-0.5665065963918676
1999,11,31054000,676,517602,22999999.999999978,4202833,219600,4956,0.03917735252843779,1.7752353155224279,0.4632711316304086
1999,12,31054000,249,517602,4900000.000000004,885043,39200,4014,0.3406928593118128,-0.250476103752061,-0.43363804177571197
2000,1,31054000,676,517602,7813544.0,1406235,62480,3730,0.295637388420938,0.07560120847769992,-0.29274247999938413
2000,3,31054000,676,517602,5496894.000000004,909917,43960,968,0.35360322416217155,-0.18367306552573895,-0.426913770866672
2000,4,31054000,676,517602,1150000.0000000093,193920,9200,0,0.40417139042881023,-0.6701676961431843,-0.6204716143200738
2000,5,31054000,249,517602,1529636.0000000093,257444,12520,459,0.3994867407143355,-0.6276796861781185,-0.6032989607369807
2000,5,31054000,676,517602,977403.0000000093,155896,8000,0,0.40877302175747776,-0.6894843654156992,-0.6307507683381384
2000,6,31054000,249,517602,488702.00000001024,82251,4000,147,0.41260605694110464,-0.7441786856538684,-0.6506594654152571
2000,7,31054000,249,517602,7911911.0,1186519,94942,1980,0.35826969410244375,0.08661022257602997,-0.3521390349182003
2000,7,31054000,474,517602,7875000.0,1281656,63000,1930,0.33133681794282904,0.08247922621156363,-0.3264203342076858
2000,8,31054000,249,517602,2250000.0000000075,363995,18000,550,0.3943785971485928,-0.5470581623751215,-0.5744946755544962
2000,8,31054000,383,517602,3000000.0000000065,450938,24000,1869,0.3955460159171136,-0.4631198438968968,-0.5509910860375441
2000,8,31054000,474,517602,1575000.0000000093,267957,12600,531,0.3981369607201461,-0.6226026490055236,-0.6004569465829751
2000,8,31054000,676,517602,5852281.000000003,931625,46819,778,0.3594251693611927,-0.14389894927371122,-0.4210453752369606
2000,9,31054000,474,517602,9616014.999999996,1616251,79306,2216,0.29815476930376156,0.27732972160538527,-0.23596815824844153
2000,9,31054000,676,517602,7999902.0,1314117,64000,2722,0.3266701391990353,0.09645797801765327,-0.3176450444280626
2000,10,31054000,249,517600,3001324.0000000075,394690,36000,874,0.4107952768442785,-0.46297166478534313,-0.5661967944114157
2000,10,31054000,293,517600,5500000.000000004,1101485,44000,1058,0.3019181822988613,-0.18332544896948114,-0.37512655813438217
2000,10,31054000,383,517600,21000.000000011176,9631,1037,0,0.4168527558128645,-0.7965228448924052,-0.6702910708431933
2000,10,31054000,386,517600,21000.000000011176,8321,750,0,0.41720689245718556,-0.7965228448924052,-0.6706452074875143
2000,10,31054000,474,517600,5895000.000000003,1179295,47160,2225,0.2938769446564703,-0.1391179345709495,-0.3540919227949755
2000,11,31054000,676,517600,7062604.000000001,1480572,56560,1448,0.25083969140643253,-0.008442312693017482,-0.27264671226740267
2000,11,31054000,676,517602,6015610.000000003,1145279,66294,3454,0.3070400298219833,-0.12561953378207127,-0.3632875808814073
2000,12,31054000,676,517602,4081627.0000000056,756602,34617,1724,0.3484946247027612,-0.34206657509603444,-0.46835992325147013
2001,3,31054000,474,517602,2827423.0000000075,519494,22680,952,0.37133618029067883,-0.48243427481425216,-0.5324581152069521
2001,5,31054000,249,517602,4211252.000000006,785657,33600,795,0.34490406279704533,-0.32755923571904794,-0.4605053887470817
2001,5,31054000,676,517602,6642751.000000002,1137276,53000,3554,0.3298331084283502,-0.05543131913040153,-0.36545105841156117
2001,6,31054000,249,517602,9739786.999999996,1600145,105754,4064,0.3065801977457096,0.2911820063449677,-0.24032214664037682
2001,6,31054000,676,517602,525000.0000000112,85505,4200,500,0.4129204033416052,-0.7401162948750382,-0.6497798008040963
2001,7,31054000,275,517602,1925550.0000000084,319218,27628,1630,0.3958106338671711,-0.5833698789488014,-0.58659939045737
2001,7,31054000,676,517602,3750000.000000006,621941,30000,561,0.3739892161195051,-0.37918152541867206,-0.5047632779544626
2001,8,31054000,249,517602,18118687.999999985,2712697,266300,5647,0.28144157404883496,1.228929820525655,0.06043772504870727
2001,8,31054000,474,517602,1651440.0000000084,266967,12600,0,0.40091905986771437,-0.6140476555862231,-0.6007245765660879
2001,8,31054000,676,517602,7000386.000000001,1047836,56000,2307,0.365776008300276,-0.01540561175845507,-0.38962967021925343
2001,9,31054000,249,517602,10364999.999999996,1596074,144225,3625,0.3282469048138482,0.3611544435592695,-0.24142267357093491
2001,9,31054000,383,517600,21000.000000011176,7887,979,0,0.4173242171164492,-0.7965228448924052,-0.6707625321467781
2001,9,31054000,474,517600,9166352.999999998,1575791,125909,3147,0.2943009687100571,0.2270045587206448,-0.24690584422495349
2001,9,31054000,474,517602,10033984.999999996,1554385,138775,3591,0.3286281986925752,0.3241079869045101,-0.2526925991931496
2001,10,31054000,474,517600,3150000.0000000065,539069,45594,637,0.3766554720775207,-0.44633218020125187,-0.5271663405408566
2001,11,31054000,676,517602,7886485.0,1266869,61600,2433,0.3357120320641417,0.08376460166186017,-0.3304177529554535
2002,2,31054000,676,517602,10973304.999999994,1748107,94016,3071,0.30715731666730817,0.42923457532179804,-0.20032308849760214
2002,3,31054000,676,517602,1583413.0000000093,259279,12600,816,0.40075965616239356,-0.6216610849077139,-0.602802899101615
2002,5,31054000,249,517602,20245935.99999998,3090361,296797,9230,0.24932154986858984,1.4670066473338768,0.1625328866066266
2002,6,31054000,249,517602,1573600.0000000093,221658,25138,496,0.41060707038159183,-0.6227593338666829,-0.6129731087932204
2002,6,31054000,275,517602,2624083.0000000075,426715,41920,0,0.3897286312750581,-0.5051916317200685,-0.5575393699576887
2002,7,31054000,23,517602,3859077.000000006,596227,36255,2987,0.3845286197752227,-0.36697387213247296,-0.5117146288491742
2002,7,31054000,249,517602,17444463.99999999,2603959,290238,6413,0.28865869700699487,1.1534721820754383,0.031042220903527873
2002,7,31054000,676,517602,10587543.999999996,1632625,101047,1752,0.32568646492783404,0.38606106908916027,-0.23154172052774438
2002,8,31054000,474,517602,16320636.999999989,2834541,238112,3749,0.18935677330227674,1.0276959838882012,0.09337621763699507
2002,8,31054000,676,517602,3357898.0000000065,520609,31546,667,0.3884845628033465,-0.4230647021546039,-0.5321566935593047
2002,9,31054000,676,517602,8345160.999999999,1331973,77448,2912,0.33320025103646317,0.13509859121695106,-0.31281797273264494
2002,10,31054000,249,517602,9785618.999999996,1769529,138300,3741,0.26229768817066473,0.29631142102829305,-0.1945320081963456
2002,10,31054000,275,517602,600000.0000000102,115343,8250,0,0.40732129867912026,-0.7317224630272158,-0.6417135953130639
2002,12,31054000,249,517602,9687773.999999996,1538319,196823,3688,0.3215828744858303,0.28536082799962387,-0.2570357742524339
2003,3,31054000,474,517602,11056473.999999994,1938336,173263,4904,0.2584678976963041,0.4385426633344853,-0.14889785207580541
2003,4,31054000,474,517602,11395861.999999994,2173034,199031,4318,0.20618526791303315,0.4765262073767357,-0.08545116341254774
2003,5,31054000,474,517602,4523673.000000005,877222,71584,1173,0.3304279807983416,-0.29259377785600077,-0.4357523186423037
2003,6,31054000,249,517602,13538392.999999993,2788247,259854,6352,0.11035056414433096,0.716313473280028,0.08086140709333108
2003,7,31054000,249,517602,19592942.999999985,3809230,388089,8945,0.03350731484636987,1.3939251348031418,0.35686712734437204
2003,7,31054000,474,517602,18844817.999999985,4028185,328808,9788,-0.05029284718351984,1.3101966621211127,0.4160579586095025
2003,9,31054000,249,517602,17796341.999999985,3334341,408646,8119,0.10278702220360211,1.1928535789147456,0.22848880911155467
2003,10,31054000,160,517600,24000.000000011176,11433,1300,23,0.4164642992100777,-0.7961870916184923,-0.6698039302072646
2003,10,31054000,249,517602,19968159.99999998,3770862,387180,6216,0.05622210581303355,1.4359185801957337,0.3464949786655087
2003,10,31054000,676,517602,7068616.000000001,1394641,83885,3369,0.27426746640973,-0.007769463132096032,-0.2958767244682838
2003,11,31054000,249,517602,4202371.000000006,723997,102900,1727,0.36128067744582293,-0.3285531773275881,-0.477174141028637
2003,11,31054000,474,517602,13457193.999999993,2690879,235301,4033,0.13400136354776032,0.7072258632505436,0.054539592754205585
2004,1,31054000,249,517602,10721701.999999996,2283353,389588,5795,0.15418609086717608,0.4010757316630292,-0.05562826229433658
2004,1,31054000,383,517600,8400.000000011176,3896,266,9,0.41798864444250927,-0.7979330086428393,-0.6718414324120341
2004,3,31054000,383,517600,10500.000000012107,4803,387,11,0.4178125309478467,-0.7976979813511003,-0.6715962400941721
2004,3,31054000,676,517602,13343169.999999993,3012287,467011,7459,0.043363290298585766,0.6944645528156621,0.1414268832717231
2004,4,31054000,249,517602,3108880.0000000065,749421,113327,1774,0.31843768918471127,-0.450934238409018,-0.4703011867956454
2004,4,31054000,474,517602,10364409.999999996,2488657,381642,5125,0.08693257451274665,0.36108841208206666,-0.0001277511296847519
2004,5,31054000,249,517602,3038207.0000000065,692181,121877,0,0.3315868026502493,-0.4588438021181001,-0.48577506581926244
2004,5,31054000,383,517600,10500.000000012107,4805,385,0,0.41781199028121413,-0.7976979813511003,-0.6715956994275395
2004,5,31054000,676,517602,13930227.99999999,3269283,473450,8725,-0.00680020694158176,0.7601667679745815,0.21090146422129477
2004,6,31054000,474,517602,998625.0000000102,234498,35000,509,0.38822237328202647,-0.6871092467560392,-0.6095020290122414
2004,6,31054000,676,517602,10576069.999999996,2424766,272933,7006,0.11116692790785049,0.3847769247342014,-0.017399617039850993
2004,7,31054000,249,517602,8803853.999999998,2047380,184800,5411,0.15489046264431505,0.18643448337392743,-0.11941962593584568
2004,7,31054000,474,517602,8845077.999999998,2047479,269600,3053,0.1562197498400842,0.19104818102852256,-0.1193928629375344
2004,7,31054000,676,517602,3983314.0000000056,941678,87366,1932,0.29522844140963983,-0.3530695456354341,-0.4183277144084417
2004,8,31054000,249,517602,42712480.99999995,9618918,999399,19482,-0.7765351573146195,3.981411993087698,1.927419350911101
2004,8,31054000,676,517602,5000157.000000004,1154891,110000,2271,0.27103858681726417,-0.2392667568669629,-0.3606891370453659
2004,9,31054000,249,517602,25029745.999999974,5758223,643590,8264,-0.31452854376230643,2.0023999370929646,0.8837448684323599
2004,10,31054000,249,517602,7098893.000000001,1596923,238756,4746,0.22057985468400876,-0.004380929174009083,-0.2411931605854169
2004,10,31054000,474,517602,12063512.999999993,2907833,386760,4642,0.02950678191742248,0.5512482104038091,0.1131894870534685
2004,11,31054000,676,517602,4228939.000000006,1017088,92400,1451,0.28292236124278697,-0.3255797463338154,-0.3979418790280965
2005,1,31054000,676,517602,4502715.000000005,1139794,99060,1329,0.25875661462168775,-0.29493935022755624,-0.3647703591211791
2005,2,31054000,249,517602,5651997.000000003,1320339,224095,3824,0.247754547027164,-0.16631428551116825,-0.3159630305341956
2005,4,31054000,249,517602,3150994.0000000065,744725,122840,1252,0.3210925008951875,-0.4462209339498287,-0.47157067204887576
2005,5,31054000,474,517602,10178633.999999996,2624479,268851,4102,0.044104321182568726,0.3402967786772524,0.03658946055350379
2005,5,31054000,676,517602,14954119.999999989,3696617,328810,7607,-0.08864222696500576,0.87475846501899,0.32642408159862457
2005,6,31054000,249,517602,16499999.999999989,3963893,536250,8127,-0.1100446100214284,1.0477698887111477,0.39867768903950973
2005,6,31054000,676,517602,1000173.0000000093,253834,22000,532,0.3830461292396221,-0.6869359980667004,-0.6042748640087358
2005,7,31054000,249,517602,11742209.999999994,2756711,403710,3057,0.05979093470609846,0.515288699014464,0.07233617563126282
2005,7,31054000,676,517602,4755959.000000004,1171882,104500,2303,0.2584125389320304,-0.2665968495279569,-0.3560959036685267
2005,8,31054000,249,517602,2000000.0000000084,503972,65000,827,0.34831448110778807,-0.575037601867863,-0.5366542289421824
2005,8,31054000,676,517602,10783243.999999996,2751854,236990,4853,0.029559066114600102,0.4079633743240784,0.07102316671411209
2005,9,31054000,249,517602,19139187.999999985,4943905,516468,6987,-0.2881592652847799,1.343141892535026,0.6636075829894219
2005,9,31054000,474,517602,18671222.999999985,5211415,467259,7100,-0.37586968857808867,1.2907682989261429,0.7359244484263155
2005,9,31054000,676,517602,10354213.999999996,2652455,227704,5451,0.04231712383945949,0.3599472986217947,0.0441523054096308
2005,10,31054000,249,517602,3999124.0000000056,1054349,88800,0,0.26528978118620616,-0.3513001258819131,-0.38786898933035024
2005,10,31054000,474,517602,2004198.0000000084,568280,61500,0,0.331067978061778,-0.5745677711199009,-0.5192696340391292
2005,10,31054000,676,517602,3745271.0000000056,1013195,83740,516,0.26806466586249056,-0.37971078449611684,-0.3989942866283575
2005,11,31054000,474,517602,11966659.999999993,3368025,262624,5186,-0.0980843957867226,0.5404086397910471,0.23759471653698297
2005,11,31054000,676,517600,60000.00000001211,37198,3363,109,0.4106833697139389,-0.7921580523315374,-0.662838792313423
2005,11,31054000,676,517602,3598775.0000000065,975203,79200,0,0.2735162305080494,-0.3961062883678314,-0.40926478998030125
2006,1,31054000,676,517602,5039862.000000004,1401544,94087,3214,0.2056661465365643,-0.23482306228672567,-0.2940106135860331
2006,2,31054000,676,517602,8952432.999999998,2405502,183575,3322,0.06296561307311704,0.20306311193549564,-0.02260731804458472
2006,3,31054000,383,517600,63000.00000001211,42821,2442,0,0.40926196950966287,-0.7918222990576245,-0.6613187080760051
2006,3,31054000,676,517602,1430125.0000000093,379200,32210,0,0.3632986551838857,-0.6388167341915674,-0.5703842574805252
2006,4,31054000,474,517602,3722352.000000006,1017797,100121,1882,0.26606667882246376,-0.38227582759105333,-0.39775021270685706
2006,4,31054000,676,517602,2865249.0000000065,799455,51570,2742,0.29689766881204566,-0.4782008737012425,-0.45677532964911055
2006,5,31054000,474,517602,1375000.0000000093,387132,25094,724,0.3593410522102051,-0.6449862005997169,-0.5682399736158269
2006,5,31054000,676,517602,3150000.0000000065,851061,56700,1663,0.2923136400660544,-0.44633218020125187,-0.4428245085293904
2006,6,31054000,474,517602,842036.0000000102,224008,22774,0,0.3859072250812059,-0.7046343365589549,-0.6123378254999727
2006,7,31054000,87,517600,20000.000000012107,11873,778,0,0.41621377384006064,-0.796634762650376,-0.6696849835481034
2006,7,31054000,249,517602,12616997.999999993,3290863,319401,6394,-0.055832277521118634,0.6131930106743695,0.21673525718652284
2006,7,31054000,383,517600,63000.00000001211,42797,1683,0,0.40926845750925345,-0.7918222990576245,-0.6613251960755958
2006,7,31054000,474,517602,17654048.999999985,5043544,417039,7262,-0.363948175350606,1.176928465379783,0.6905433242898094
2006,7,31054000,676,517602,15724999.999999989,4380295,292361,5064,-0.24810531881355524,0.9610336262836486,0.5112450226033144
2006,8,31054000,249,517602,1577172.0000000084,434588,39926,885,0.3531624971358164,-0.6223595636352107,-0.5554110357586507
2006,8,31054000,676,517602,11441299.999999994,3119408,210359,6741,-0.048156485578032454,0.4816115264634205,0.1703852584444848
2006,9,31054000,474,517602,10322746.999999996,2867896,283918,4767,-0.01695885297590373,0.3564255825317223,0.10239318540136869
2006,9,31054000,676,517602,525000.0000000112,142859,9450,294,0.3974157063199327,-0.7401162948750382,-0.6342751037824238
2006,11,31054000,474,517602,23445387.999999978,6580026,637233,6660,-0.5888062198711079,1.8250821419096008,1.105905598747621
2006,11,31054000,676,517602,13501294.999999993,3767639,254317,5702,-0.1556320499033231,0.7121615482948211,0.34562369438715235
2006,12,31054000,87,517600,20000.000000012107,11787,865,0,0.4162370225052603,-0.796634762650376,-0.669708232213303
2006,12,31054000,676,517602,5613923.000000004,1569383,100575,2009,0.17917722464933467,-0.17057544222815474,-0.24863814011564772
2007,1,31054000,676,517602,3428637.0000000065,986387,61425,2779,0.2648961880219244,-0.4151477518734957,-0.4062413821710746
2007,2,31054000,87,517600,20000.000000012107,11885,774,0,0.4162105298402653,-0.796634762650376,-0.669681739548308
2007,2,31054000,676,517602,4161981.000000005,1187004,74877,1787,0.23478584364412547,-0.33307353557203545,-0.3520079232598066
2007,4,31054000,87,517600,20000.000000012107,11736,928,0,0.4162508095043904,-0.796634762650376,-0.6697220192124331
2007,5,31054000,676,517602,40012999.99999995,17628898,713059,26613,-3.0306981715060566,3.679292131882476,4.092783807612568
2007,6,31054000,383,517600,178500.00000001118,120027,3642,0,0.39218995076924934,-0.778895798011978,-0.6404473540596289
2007,6,31054000,474,517602,13501999.999999993,6309225,529954,5231,-0.8426842311352472,0.7122404503141907,1.0326990663668643
2007,6,31054000,676,517602,17476749.999999985,8201785,314550,12958,-1.2235581319422746,1.1570855588092885,1.5443210874174695
2007,7,31054000,160,517602,14665779.999999989,6049860,408509,7349,-0.7342870625294616,0.8424880986856416,0.9625840657910356
2007,7,31054000,249,517600,16566550.999999989,7186828,761966,11982,-0.9791221430156827,1.0552181274218735,1.2699443957303056
2007,8,31054000,87,517600,20000.000000012107,12166,498,0,0.41613456617839184,-0.796634762650376,-0.6696057758864346
2007,8,31054000,383,517600,82000.0000000121,53636,2792,124,0.40696331357070725,-0.7896958616561761,-0.6583950532604842
2007,9,31054000,160,517602,12235686.999999993,5595299,244500,8535,-0.6913412059998547,0.5705175384647023,0.8397010832114693
2007,9,31054000,383,517600,17500.000000011176,11598,856,46,0.41620587880775145,-0.7969145570453036,-0.6697593252100792
2007,9,31054000,474,517602,12523982.999999993,5858864,554625,3460,-0.7531082024978162,0.6027829804167001,0.9109514837156555
2007,9,31054000,676,517602,4085940.0000000056,1979478,71100,950,0.018052374973864665,-0.34158387380590566,-0.13777579877759347
2007,10,31054000,249,517602,13713214.99999999,6107387,918785,8525,-0.7811728458914518,0.7358791595640282,0.9781355304764238
2007,10,31054000,676,517602,9402836.999999998,4654284,163620,7649,-0.5301391881467457,0.2534713177966508,0.5853133775963578
2007,11,31054000,383,517600,245000.00000001118,173838,7128,54,0.3798305407551201,-0.7714532671069088,-0.625900447977521
2008,1,31054000,383,517600,252000.00000001024,187771,6454,0,0.37629424940344947,-0.7706698428011121,-0.6221338938818527
2008,1,31054000,676,517602,11249999.999999994,6830912,202500,4734,-1.0577924221149781,0.4602016593635746,1.1737284431347486
2008,3,31054000,160,517600,91600.0000000121,51893,11300,100,0.4077502934470297,-0.7886214511796549,-0.6588662442307527
2008,3,31054000,383,517600,483000.0000000112,376015,20133,0,0.3330042951663855,-0.7448168407098187,-0.5712452690928631
2008,3,31054000,676,517600,80000.00000001118,52829,5120,100,0.40711568320151376,-0.7899196971721182,-0.6586132122467186
2008,4,31054000,249,517600,1000000.0000000102,889190,57900,1652,0.21128254396475868,-0.6869553598388292,-0.43251696951311697
2008,5,31054000,160,517602,7632384.0,6761783,137376,7303,-1.1581048627070394,0.05532618744367965,1.1550405713139307
2008,5,31054000,249,517600,8501202.999999998,7331573,492220,8474,-1.2835585619909617,0.15256246200625648,1.3090737915946216
2008,5,31054000,474,517602,6021053.000000003,7096169,261161,7577,-1.3015047529387012,-0.12501036542543528,1.2454362476100733
2008,6,31054000,160,517602,5500000.000000004,5946130,99000,6410,-1.0077507667292864,-0.18332544896948114,0.9345423908937646
2008,6,31054000,474,517602,2007017.0000000084,2333436,87039,0,-0.14601976706557154,-0.5742522749601807,-0.04208915881530423
2008,6,31054000,676,517602,21363049.99999998,26395156,946425,27280,-6.013993862605365,1.592031541611855,6.462595404080335
2008,7,31054000,249,517602,18214151.999999985,22201266,1085993,57546,-4.98382765567431,1.2396139373725952,5.328847212285135
2008,7,31054000,383,517600,40000.000000011176,54506,1993,90,0.40534654712156093,-0.7943964074909569,-0.6581598632753244
2008,7,31054000,676,517600,3806188.000000006,4463352,133000,6156,-0.6626238725367853,-0.3728930904337994,0.5336980968532193
2008,8,31054000,474,517602,3577701.0000000056,4590884,171216,0,-0.7046160272548794,-0.39846484319931164,0.5681742453444829
2008,9,31054000,383,517600,61000.000000011176,156994,2828,0,0.3783314144350975,-0.7920461345735665,-0.6304539423568677
2008,9,31054000,676,517602,28090883.99999997,34285937,1821014,25285,-7.925824927197045,2.3449956388926925,8.595736399815062
2008,10,31054000,249,517602,11722684.999999994,14783112,579810,43677,-3.191988199066815,0.5131035047900808,3.3234730408218094
2008,11,31054000,160,517600,35800.00000001211,75991,4176,188,0.3994002781749804,-0.7948664620744348,-0.6523517519751425
2008,11,31054000,383,517600,105000.00000001118,279784,4525,0,0.34658455234902735,-0.7871217532228441,-0.5972597144513832
2008,12,31054000,676,517600,100000.00000001024,148369,8425,422,0.38194593171881935,-0.7876813420126989,-0.632785567209745
2009,4,31054000,249,517602,4200000.000000006,1667647,105000,4473,0.10610265026146525,-0.32881853433173724,-0.22207410712513928
2009,5,31054000,249,517602,17570675.999999985,5795494,492720,14568,-0.569967840489112,1.1675975461444696,0.8938204614632689
2009,5,31054000,383,517600,210000.00000001024,253801,10530,0,0.3570625640657832,-0.7753703886358926,-0.6042837850081728
2009,6,31054000,271,517602,5558437.000000004,1961323,187825,2750,0.0713975905806274,-0.17678531094693178,-0.14268370013457754
2009,7,31054000,676,517602,18174949.999999985,4983156,571410,7033,-0.3304884165314717,1.2352265374246174,0.6742184359865566
2009,8,31054000,249,517602,13957047.99999999,4045469,413230,11784,-0.21574690711200908,0.7631684022433628,0.42073039964801046
2009,9,31054000,249,517602,16615497.999999989,5008863,534545,9627,-0.38873554604336574,1.0606961659212784,0.6811678945480543
2009,9,31054000,474,517602,8466944.999999998,2637658,244006,2324,-0.015763859594164913,0.14872838345368714,0.04015218332870031
2009,10,31054000,249,517602,9174559.999999998,2913064,359288,1580,-0.06693850952580441,0.22792306776031251,0.11460360063090631
2009,10,31054000,474,517602,7348883.000000001,2449585,240385,2181,-0.0016997509564883034,0.023597391141152807,-0.010690214463206145
2009,11,31054000,249,517602,8410699.999999998,2679707,287701,6674,-0.02898126635826076,0.14243356915661012,0.05151942894477425
2010,1,31054000,249,517602,4001243.0000000056,1439069,124000,3347,0.16135685157072183,-0.3510629721527726,-0.28386635589279013
2010,1,31054000,676,517602,7063919.000000001,2166296,175000,3668,0.06550890493783654,-0.00829514084128566,-0.08727266929761293
2010,2,31054000,676,517600,40000.000000011176,26080,2930,59,0.41303104197001195,-0.7943964074909569,-0.6658443581237755
2010,3,31054000,676,517600,110000.0000000121,76871,7875,157,0.40160316994303397,-0.7865621644329891,-0.65211385865682
2010,3,31054000,676,517602,8723343.999999998,4260627,217975,6474,-0.4460722891055246,0.17742398467968493,0.47889477531124236
2010,4,31054000,676,517602,11777888.999999994,6162487,352800,9378,-0.8597301366596938,0.5192818127011101,0.9930308962032109
2010,5,31054000,249,517602,7004057.000000001,3275875,260750,7677,-0.2364164069992736,-0.014994761668943651,0.2126835014421837
2010,5,31054000,383,517600,20000.000000012107,17264,1374,11,0.41475640693201865,-0.796634762650376,-0.6682276166400615
2010,5,31054000,676,517602,6951707.000000001,3153516,290493,4527,-0.20506072913142986,-0.020853656298723742,0.17960578719601397
2010,6,31054000,249,517602,5574579.000000004,2532567,231000,0,-0.08249770845426956,-0.17497873449776444,0.011742584787978136
2010,6,31054000,383,517600,20000.000000012107,19260,807,11,0.41421682163273255,-0.796634762650376,-0.6676880313407753
2010,6,31054000,676,517602,4328392.000000006,2063625,124373,5150,0.0032800178103252475,-0.3144491895503289,-0.11502806121294809
2010,7,31054000,249,517602,12838303.999999993,5915407,508275,9613,-0.7580541712062582,0.6379610820198922,0.9262369404178284
2010,8,31054000,87,517600,90000.00000001118,83527,3259,161,0.39914593783562413,-0.7888005195924085,-0.6503145201036894
