ANO,MES,NCM,KG,k1,k2,k3,k4,k5,k6,grupo_mes
2013,1,31022100-0,5317283.000000004,0.0,30383406.000000004,0.0,0.0,5685000.000000003,0.0,1
2013,1,31022100-0,9732348.00000001,5317283.000000004,30383406.000000004,0.0,0.0,5685000.000000003,0.0,2
2013,2,31022100-0,4415065.000000006,5317283.000000004,0.0,0.0,0.0,0.0,0.0,1
2013,2,31022100-0,4415065.000000006,5317283.000000004,0.0,0.0,0.0,0.0,0.0,3
2013,5,31022100-0,5653847.000000004,0.0,43912152.99999998,0.0,0.0,0.0,2508000.0000000186,2
2013,5,31022100-0,5653847.000000004,0.0,43912152.99999998,0.0,0.0,0.0,2508000.0000000186,3
2013,5,31042090-1,43912152.99999998,0.0,0.0,0.0,0.0,0.0,0.0,1
2013,5,31042090-1,76015659.99999996,0.0,43912152.99999998,0.0,0.0,0.0,2508000.0000000186,2
2013,5,31042090-1,135633398.99999994,5653847.000000004,76015659.99999996,0.0,0.0,1144000.0000000214,2508000.0000000186,3
2013,5,31054000-1,29879173.0,5653847.000000004,32103506.999999978,0.0,0.0,1144000.0000000214,0.0,3
2013,5,31055900-1,1144000.0000000214,0.0,43912152.99999998,0.0,0.0,0.0,2508000.0000000186,2
2013,5,31055900-1,1144000.0000000214,0.0,43912152.99999998,0.0,0.0,0.0,2508000.0000000186,3
2013,5,31059090-0,2508000.0000000186,0.0,0.0,0.0,0.0,0.0,0.0,1
2013,5,31059090-0,2508000.0000000186,0.0,0.0,0.0,0.0,0.0,0.0,2
2013,5,31059090-0,2508000.0000000186,0.0,0.0,0.0,0.0,0.0,0.0,3
2013,6,31022100-0,5653847.000000004,0.0,43912152.99999998,0.0,0.0,0.0,2508000.0000000186,1
2013,6,31042090-1,32103506.999999978,0.0,43912152.99999998,0.0,0.0,0.0,2508000.0000000186,1
2013,6,31055900-1,1144000.0000000214,0.0,43912152.99999998,0.0,0.0,0.0,2508000.0000000186,1
2013,7,31022100-0,4907223.000000004,0.0,59617738.99999997,29879173.0,0.0,0.0,0.0,2
2013,7,31042090-1,59617738.99999997,5653847.000000004,32103506.999999978,0.0,0.0,1144000.0000000214,0.0,1
2013,7,31042090-1,87839198.99999997,5653847.000000004,91721245.99999994,29879173.0,0.0,1144000.0000000214,0.0,2
2013,7,31054000-1,29879173.0,5653847.000000004,32103506.999999978,0.0,0.0,1144000.0000000214,0.0,1
2013,7,31054000-1,62664212.999999985,5653847.000000004,91721245.99999994,29879173.0,0.0,1144000.0000000214,0.0,2
2013,8,31022100-0,4907223.000000004,0.0,59617738.99999997,29879173.0,0.0,0.0,0.0,1
2013,8,31022100-0,4907223.000000004,0.0,59617738.99999997,29879173.0,0.0,0.0,0.0,3
2013,8,31042090-1,28221459.999999996,0.0,59617738.99999997,29879173.0,0.0,0.0,0.0,1
2013,8,31042090-1,127039149.99999996,4907223.000000004,111893332.99999997,81085855.0,0.0,9764627.00000002,0.0,3
2013,8,31054000-1,32785039.999999985,0.0,59617738.99999997,29879173.0,0.0,0.0,0.0,1
2013,8,31054000-1,77561751.99999997,4907223.000000004,111893332.99999997,81085855.0,0.0,9764627.00000002,0.0,3
2013,8,31055900-1,9764627.00000002,4907223.000000004,28221459.999999996,32785039.999999985,0.0,0.0,0.0,3
2013,8,31059090-0,4733058.000000037,0.0,24054134.0,18421642.000000007,0.0,9764627.00000002,0.0,3
2013,9,31042090-1,24054134.0,4907223.000000004,28221459.999999996,32785039.999999985,0.0,0.0,0.0,1
2013,9,31042090-1,98817689.99999996,4907223.000000004,52275594.0,51206681.99999999,0.0,9764627.00000002,0.0,2
2013,9,31054000-1,18421642.000000007,4907223.000000004,28221459.999999996,32785039.999999985,0.0,0.0,0.0,1
2013,9,31054000-1,44776711.999999985,4907223.000000004,52275594.0,51206681.99999999,0.0,9764627.00000002,0.0,2
2013,9,31055900-1,9764627.00000002,4907223.000000004,28221459.999999996,32785039.999999985,0.0,0.0,0.0,1
2013,9,31055900-1,9764627.00000002,4907223.000000004,28221459.999999996,32785039.999999985,0.0,0.0,0.0,2
2013,9,31059090-0,4733058.000000037,0.0,24054134.0,18421642.000000007,0.0,9764627.00000002,0.0,2
2013,10,31042090-1,74763555.99999996,0.0,24054134.0,18421642.000000007,0.0,9764627.00000002,0.0,1
2013,10,31054000-1,26355069.99999998,0.0,24054134.0,18421642.000000007,0.0,9764627.00000002,0.0,1
2013,10,31059090-0,4733058.000000037,0.0,24054134.0,18421642.000000007,0.0,9764627.00000002,0.0,1
2013,11,31022100-0,4066170.0000000056,0.0,74763555.99999996,26355069.99999998,0.0,0.0,4733058.000000037,1
2013,11,31022100-0,4066170.0000000056,0.0,74763555.99999996,26355069.99999998,0.0,0.0,4733058.000000037,2
2013,11,31022100-0,4066170.0000000056,0.0,74763555.99999996,26355069.99999998,0.0,0.0,4733058.000000037,3
2013,11,31042090-1,38541579.99999998,0.0,74763555.99999996,26355069.99999998,0.0,0.0,4733058.000000037,1
2013,11,31042090-1,59831226.99999997,4066170.0000000056,113305135.99999994,26355069.99999998,0.0,7221000.000000012,4733058.000000037,2
2013,11,31042090-1,77397765.99999997,4066170.0000000056,134594782.99999994,43561886.999999985,0.0,7221000.000000012,7734758.000000044,3
2013,11,31054000-1,17206817.0,4066170.0000000056,38541579.99999998,0.0,0.0,7221000.000000012,0.0,2
2013,11,31054000-1,36622415.00000001,4066170.0000000056,59831226.99999997,17206817.0,0.0,7221000.000000012,3001700.0000000065,3
2013,11,31055900-1,7221000.000000012,0.0,74763555.99999996,26355069.99999998,0.0,0.0,4733058.000000037,1
2013,11,31055900-1,7221000.000000012,0.0,74763555.99999996,26355069.99999998,0.0,0.0,4733058.000000037,2
2013,11,31055900-1,7221000.000000012,0.0,74763555.99999996,26355069.99999998,0.0,0.0,4733058.000000037,3
2013,11,31059090-0,3001700.0000000065,4066170.0000000056,38541579.99999998,0.0,0.0,7221000.000000012,0.0,2
2013,11,31059090-0,3001700.0000000065,4066170.0000000056,38541579.99999998,0.0,0.0,7221000.000000012,0.0,3
2013,12,31042090-1,21289646.999999996,4066170.0000000056,38541579.99999998,0.0,0.0,7221000.000000012,0.0,1
2013,12,31054000-1,17206817.0,4066170.0000000056,38541579.99999998,0.0,0.0,7221000.000000012,0.0,1
2013,12,31059090-0,3001700.0000000065,4066170.0000000056,38541579.99999998,0.0,0.0,7221000.000000012,0.0,1
2014,1,31021010-0,21318321.999999996,0.0,17566538.999999996,19415598.000000007,0.0,0.0,0.0,2
2014,1,31022100-0,5141600.000000015,0.0,17566538.999999996,19415598.000000007,0.0,0.0,0.0,2
2014,1,31042090-1,17566538.999999996,0.0,21289646.999999996,17206817.0,0.0,0.0,3001700.0000000065,1
2014,1,31042090-1,42581303.999999985,0.0,38856185.99999999,36622415.00000001,0.0,0.0,3001700.0000000065,2
2014,1,31054000-1,19415598.000000007,0.0,21289646.999999996,17206817.0,0.0,0.0,3001700.0000000065,1
2014,1,31054000-1,19415598.000000007,0.0,21289646.999999996,17206817.0,0.0,0.0,3001700.0000000065,2
2014,1,31059090-0,4629340.000000016,0.0,17566538.999999996,19415598.000000007,0.0,0.0,0.0,2
2014,2,31021010-0,21318321.999999996,0.0,17566538.999999996,19415598.000000007,0.0,0.0,0.0,1
2014,2,31021010-0,21318321.999999996,0.0,17566538.999999996,19415598.000000007,0.0,0.0,0.0,3
2014,2,31022100-0,5141600.000000015,0.0,17566538.999999996,19415598.000000007,0.0,0.0,0.0,1
2014,2,31022100-0,8145557.000000021,5141600.000000015,42581303.999999985,19415598.000000007,21318321.999999996,0.0,4629340.000000016,3
2014,2,31042090-1,25014764.99999999,0.0,17566538.999999996,19415598.000000007,0.0,0.0,0.0,1
2014,2,31042090-1,46453486.999999985,5141600.000000015,42581303.999999985,19415598.000000007,21318321.999999996,0.0,4629340.000000016,3
2014,2,31059090-0,4629340.000000016,0.0,17566538.999999996,19415598.000000007,0.0,0.0,0.0,1
2014,2,31059090-0,4629340.000000016,0.0,17566538.999999996,19415598.000000007,0.0,0.0,0.0,3
2014,3,31022100-0,3003957.0000000065,5141600.000000015,25014764.99999999,0.0,21318321.999999996,0.0,4629340.000000016,1
2014,3,31022100-0,3003957.0000000065,5141600.000000015,25014764.99999999,0.0,21318321.999999996,0.0,4629340.000000016,2
2014,3,31042090-1,21438722.0,5141600.000000015,25014764.99999999,0.0,21318321.999999996,0.0,4629340.000000016,1
2014,3,31042090-1,21438722.0,5141600.000000015,25014764.99999999,0.0,21318321.999999996,0.0,4629340.000000016,2
2014,5,31022100-0,5401065.000000004,0.0,0.0,0.0,0.0,0.0,0.0,1
2014,5,31022100-0,5401065.000000004,0.0,0.0,0.0,0.0,0.0,0.0,2
2014,5,31022100-0,10533381.000000007,0.0,35038519.99999997,20437515.000000004,0.0,0.0,2640592.00000003,3
2014,5,31042090-1,48142411.99999998,0.0,0.0,0.0,0.0,0.0,0.0,1
2014,5,31042090-1,83180931.99999994,5401065.000000004,48142411.99999998,26345999.999999996,0.0,13709292.000000004,0.0,2
2014,5,31042090-1,176345188.99999988,5401065.000000004,83180931.99999994,46783515.0,0.0,13709292.000000004,2640592.00000003,3
2014,5,31054000-1,26345999.999999996,0.0,0.0,0.0,0.0,0.0,0.0,1
2014,5,31054000-1,46783515.0,5401065.000000004,48142411.99999998,26345999.999999996,0.0,13709292.000000004,0.0,2
2014,5,31054000-1,82175203.0,5401065.000000004,83180931.99999994,46783515.0,0.0,13709292.000000004,2640592.00000003,3
2014,5,31055900-1,13709292.000000004,0.0,0.0,0.0,0.0,0.0,0.0,1
2014,5,31055900-1,13709292.000000004,0.0,0.0,0.0,0.0,0.0,0.0,2
2014,5,31055900-1,13709292.000000004,0.0,0.0,0.0,0.0,0.0,0.0,3
2014,5,31059090-0,2640592.00000003,5401065.000000004,48142411.99999998,26345999.999999996,0.0,13709292.000000004,0.0,2
2014,5,31059090-0,2640592.00000003,5401065.000000004,48142411.99999998,26345999.999999996,0.0,13709292.000000004,0.0,3
2014,6,31042090-1,35038519.99999997,5401065.000000004,48142411.99999998,26345999.999999996,0.0,13709292.000000004,0.0,1
2014,6,31054000-1,20437515.000000004,5401065.000000004,48142411.99999998,26345999.999999996,0.0,13709292.000000004,0.0,1
2014,6,31059090-0,2640592.00000003,5401065.000000004,48142411.99999998,26345999.999999996,0.0,13709292.000000004,0.0,1
2014,7,31022100-0,5132316.000000004,0.0,35038519.99999997,20437515.000000004,0.0,0.0,2640592.00000003,1
2014,7,31022100-0,14435645.000000013,5132316.000000004,128202776.9999999,55829203.000000015,0.0,0.0,2640592.00000003,2
2014,7,31042090-1,93164256.99999993,0.0,35038519.99999997,20437515.000000004,0.0,0.0,2640592.00000003,1
2014,7,31042090-1,153807527.99999988,5132316.000000004,128202776.9999999,55829203.000000015,0.0,0.0,2640592.00000003,2
2014,7,31054000-1,35391688.00000001,0.0,35038519.99999997,20437515.000000004,0.0,0.0,2640592.00000003,1
2014,7,31054000-1,35391688.00000001,0.0,35038519.99999997,20437515.000000004,0.0,0.0,2640592.00000003,2
2014,8,31021010-0,28026404.999999996,8407685.999999998,30910483.999999978,48880760.99999997,0.0,3599527.0000000168,0.0,3
2014,8,31022100-0,9303329.00000001,5132316.000000004,93164256.99999993,35391688.00000001,0.0,0.0,0.0,1
2014,8,31022100-0,17711015.000000007,14435645.000000013,153807527.99999988,35391688.00000001,0.0,0.0,0.0,3
2014,8,31042090-1,60643270.99999996,5132316.000000004,93164256.99999993,35391688.00000001,0.0,0.0,0.0,1
2014,8,31042090-1,160686440.99999988,22843331.00000001,184718011.99999988,84272448.99999997,0.0,3599527.0000000168,0.0,3
2014,8,31054000-1,70155542.99999997,17711015.000000007,91553754.99999994,48880760.99999997,0.0,3599527.0000000168,0.0,3
2014,8,31055900-1,15609199.000000034,17711015.000000007,91553754.99999994,48880760.99999997,0.0,3599527.0000000168,0.0,3
2014,8,31059090-0,3973300.000000016,8407685.999999998,30910483.999999978,48880760.99999997,0.0,3599527.0000000168,0.0,3
2014,9,31021010-0,28026404.999999996,8407685.999999998,30910483.999999978,48880760.99999997,0.0,3599527.0000000168,0.0,2
2014,9,31022100-0,8407685.999999998,9303329.00000001,60643270.99999996,0.0,0.0,0.0,0.0,1
2014,9,31022100-0,8407685.999999998,9303329.00000001,60643270.99999996,0.0,0.0,0.0,0.0,2
2014,9,31042090-1,30910483.999999978,9303329.00000001,60643270.99999996,0.0,0.0,0.0,0.0,1
2014,9,31042090-1,100043169.99999991,17711015.000000007,91553754.99999994,48880760.99999997,0.0,3599527.0000000168,0.0,2
2014,9,31054000-1,48880760.99999997,9303329.00000001,60643270.99999996,0.0,0.0,0.0,0.0,1
2014,9,31054000-1,70155542.99999997,17711015.000000007,91553754.99999994,48880760.99999997,0.0,3599527.0000000168,0.0,2
2014,9,31055900-1,3599527.0000000168,9303329.00000001,60643270.99999996,0.0,0.0,0.0,0.0,1
2014,9,31055900-1,15609199.000000034,17711015.000000007,91553754.99999994,48880760.99999997,0.0,3599527.0000000168,0.0,2
2014,9,31059090-0,3973300.000000016,8407685.999999998,30910483.999999978,48880760.99999997,0.0,3599527.0000000168,0.0,2
2014,10,31021010-0,28026404.999999996,8407685.999999998,30910483.999999978,48880760.99999997,0.0,3599527.0000000168,0.0,1
2014,10,31042090-1,69132685.99999993,8407685.999999998,30910483.999999978,48880760.99999997,0.0,3599527.0000000168,0.0,1
2014,10,31054000-1,21274782.000000004,8407685.999999998,30910483.999999978,48880760.99999997,0.0,3599527.0000000168,0.0,1
2014,10,31055900-1,12009672.000000017,8407685.999999998,30910483.999999978,48880760.99999997,0.0,3599527.0000000168,0.0,1
2014,10,31059090-0,3973300.000000016,8407685.999999998,30910483.999999978,48880760.99999997,0.0,3599527.0000000168,0.0,1
2014,11,31022100-0,11574739.999999994,0.0,69132685.99999993,21274782.000000004,28026404.999999996,12009672.000000017,3973300.000000016,1
2014,11,31022100-0,13230969.000000004,11574739.999999994,131698888.99999987,21274782.000000004,28026404.999999996,19710121.00000003,6787019.000000046,2
2014,11,31022100-0,13230969.000000004,11574739.999999994,131698888.99999987,21274782.000000004,28026404.999999996,19710121.00000003,6787019.000000046,3
2014,11,31042090-1,62566202.99999994,0.0,69132685.99999993,21274782.000000004,28026404.999999996,12009672.000000017,3973300.000000016,1
2014,11,31042090-1,62566202.99999994,0.0,69132685.99999993,21274782.000000004,28026404.999999996,12009672.000000017,3973300.000000016,2
2014,11,31042090-1,76861848.99999994,1656229.0000000093,69132685.99999993,34506010.00000002,28026404.999999996,12009672.000000017,3973300.000000016,3
2014,11,31054000-1,13231228.000000017,11574739.999999994,62566202.99999994,0.0,0.0,7700449.000000011,2813719.00000003,2
2014,11,31054000-1,13231228.000000017,11574739.999999994,62566202.99999994,0.0,0.0,7700449.000000011,2813719.00000003,3
2014,11,31055900-1,7700449.000000011,0.0,69132685.99999993,21274782.000000004,28026404.999999996,12009672.000000017,3973300.000000016,1
2014,11,31055900-1,7700449.000000011,0.0,69132685.99999993,21274782.000000004,28026404.999999996,12009672.000000017,3973300.000000016,2
2014,11,31055900-1,7700449.000000011,0.0,69132685.99999993,21274782.000000004,28026404.999999996,12009672.000000017,3973300.000000016,3
2014,11,31059090-0,2813719.00000003,0.0,69132685.99999993,21274782.000000004,28026404.999999996,12009672.000000017,3973300.000000016,1
2014,11,31059090-0,2813719.00000003,0.0,69132685.99999993,21274782.000000004,28026404.999999996,12009672.000000017,3973300.000000016,2
2014,11,31059090-0,2813719.00000003,0.0,69132685.99999993,21274782.000000004,28026404.999999996,12009672.000000017,3973300.000000016,3
2014,12,31022100-0,1656229.0000000093,11574739.999999994,62566202.99999994,0.0,0.0,7700449.000000011,2813719.00000003,1
2014,12,31054000-1,13231228.000000017,11574739.999999994,62566202.99999994,0.0,0.0,7700449.000000011,2813719.00000003,1
2015,1,31022100-0,3000424.0000000065,0.0,14295646.000000002,0.0,0.0,0.0,0.0,2
2015,1,31042090-1,14295646.000000002,1656229.0000000093,0.0,13231228.000000017,0.0,0.0,0.0,1
2015,1,31042090-1,56964917.99999997,1656229.0000000093,14295646.000000002,13231228.000000017,0.0,0.0,0.0,2
2015,1,31059090-0,2516800.0000000186,0.0,14295646.000000002,0.0,0.0,0.0,0.0,2
2015,2,31022100-0,3000424.0000000065,0.0,14295646.000000002,0.0,0.0,0.0,0.0,1
2015,2,31022100-0,10581238.000000019,8380538.00000001,56964917.99999997,0.0,0.0,0.0,2516800.0000000186,3
2015,2,31042090-1,42669271.99999997,0.0,14295646.000000002,0.0,0.0,0.0,0.0,1
2015,2,31042090-1,60767763.99999997,5380114.000000004,14295646.000000002,0.0,0.0,0.0,0.0,3
2015,2,31055900-1,7894992.0,5380114.000000004,0.0,0.0,0.0,0.0,0.0,3
2015,2,31059090-0,2516800.0000000186,0.0,14295646.000000002,0.0,0.0,0.0,0.0,1
2015,2,31059090-0,2516800.0000000186,0.0,14295646.000000002,0.0,0.0,0.0,0.0,3
2015,3,31022100-0,5380114.000000004,3000424.0000000065,42669271.99999997,0.0,0.0,0.0,2516800.0000000186,1
2015,3,31022100-0,7580814.000000012,8380538.00000001,42669271.99999997,0.0,0.0,0.0,2516800.0000000186,2
2015,3,31042090-1,18098492.0,5380114.000000004,0.0,0.0,0.0,0.0,0.0,2
2015,3,31055900-1,7894992.0,5380114.000000004,0.0,0.0,0.0,0.0,0.0,2
2015,4,31022100-0,2200700.0000000084,5380114.000000004,0.0,0.0,0.0,0.0,0.0,1
2015,4,31042090-1,18098492.0,5380114.000000004,0.0,0.0,0.0,0.0,0.0,1
2015,4,31055900-1,7894992.0,5380114.000000004,0.0,0.0,0.0,0.0,0.0,1
2015,5,31022100-0,4575998.000000005,0.0,23948297.99999999,0.0,0.0,0.0,0.0,2
2015,5,31022100-0,11575998.000000006,4575998.000000005,54583568.999999955,37086888.99999999,0.0,5210628.000000015,0.0,3
2015,5,31042090-1,23948297.99999999,2200700.0000000084,18098492.0,0.0,0.0,7894992.0,0.0,1
2015,5,31042090-1,54583568.999999955,2200700.0000000084,42046789.999999985,0.0,0.0,7894992.0,0.0,2
2015,5,31042090-1,71970548.99999996,6776698.000000013,72682060.99999996,37086888.99999999,0.0,13105620.000000015,0.0,3
2015,5,31054000-1,37086888.99999999,0.0,23948297.99999999,0.0,0.0,0.0,0.0,2
2015,5,31054000-1,37086888.99999999,0.0,23948297.99999999,0.0,0.0,0.0,0.0,3
2015,5,31055900-1,5210628.000000015,0.0,23948297.99999999,0.0,0.0,0.0,0.0,2
2015,5,31055900-1,14665217.000000013,4575998.000000005,54583568.999999955,37086888.99999999,0.0,5210628.000000015,0.0,3
2015,6,31022100-0,4575998.000000005,0.0,23948297.99999999,0.0,0.0,0.0,0.0,1
2015,6,31042090-1,30635270.999999966,0.0,23948297.99999999,0.0,0.0,0.0,0.0,1
2015,6,31054000-1,37086888.99999999,0.0,23948297.99999999,0.0,0.0,0.0,0.0,1
2015,6,31055900-1,5210628.000000015,0.0,23948297.99999999,0.0,0.0,0.0,0.0,1
2015,7,31022100-0,7000000.000000001,4575998.000000005,30635270.999999966,37086888.99999999,0.0,5210628.000000015,0.0,1
2015,7,31022100-0,7000000.000000001,4575998.000000005,30635270.999999966,37086888.99999999,0.0,5210628.000000015,0.0,2
2015,7,31042090-1,17386979.999999996,4575998.000000005,30635270.999999966,37086888.99999999,0.0,5210628.000000015,0.0,1
2015,7,31042090-1,79919961.99999994,11575998.000000006,48022250.99999996,37086888.99999999,0.0,14665217.000000013,0.0,2
2015,7,31054000-1,19938994.000000007,7000000.000000001,17386979.999999996,0.0,0.0,9454588.999999998,0.0,2
2015,7,31055900-1,9454588.999999998,4575998.000000005,30635270.999999966,37086888.99999999,0.0,5210628.000000015,0.0,1
2015,7,31055900-1,9454588.999999998,4575998.000000005,30635270.999999966,37086888.99999999,0.0,5210628.000000015,0.0,2
2015,8,31022100-0,16800575.999999996,8353952.999999999,151340093.99999988,40880739.000000045,0.0,14786878.000000011,6150411.000000002,3
2015,8,31042090-1,62532981.99999995,7000000.000000001,17386979.999999996,0.0,0.0,9454588.999999998,0.0,1
2015,8,31042090-1,191388924.99999985,15353953.0,168727073.99999988,40880739.000000045,0.0,24241467.000000007,6150411.000000002,3
2015,8,31054000-1,19938994.000000007,7000000.000000001,17386979.999999996,0.0,0.0,9454588.999999998,0.0,1
2015,8,31054000-1,56376523.00000006,15353953.0,168727073.99999988,40880739.000000045,0.0,24241467.000000007,6150411.000000002,3
2015,8,31055900-1,14786878.000000011,0.0,62532981.99999995,19938994.000000007,0.0,0.0,0.0,3
2015,8,31059090-0,6150411.000000002,0.0,62532981.99999995,19938994.000000007,0.0,0.0,0.0,3
2015,9,31022100-0,8353952.999999999,0.0,62532981.99999995,19938994.000000007,0.0,0.0,0.0,1
2015,9,31022100-0,16800575.999999996,8353952.999999999,151340093.99999988,40880739.000000045,0.0,14786878.000000011,6150411.000000002,2
2015,9,31042090-1,88807111.99999994,0.0,62532981.99999995,19938994.000000007,0.0,0.0,0.0,1
2015,9,31042090-1,128855942.99999991,8353952.999999999,151340093.99999988,40880739.000000045,0.0,14786878.000000011,6150411.000000002,2
2015,9,31054000-1,20941745.00000004,0.0,62532981.99999995,19938994.000000007,0.0,0.0,0.0,1
2015,9,31054000-1,36437529.00000005,8353952.999999999,151340093.99999988,40880739.000000045,0.0,14786878.000000011,6150411.000000002,2
2015,9,31055900-1,14786878.000000011,0.0,62532981.99999995,19938994.000000007,0.0,0.0,0.0,1
2015,9,31055900-1,14786878.000000011,0.0,62532981.99999995,19938994.000000007,0.0,0.0,0.0,2
2015,9,31059090-0,6150411.000000002,0.0,62532981.99999995,19938994.000000007,0.0,0.0,0.0,1
2015,9,31059090-0,6150411.000000002,0.0,62532981.99999995,19938994.000000007,0.0,0.0,0.0,2
2015,10,31022100-0,8446622.999999998,8353952.999999999,88807111.99999994,20941745.00000004,0.0,14786878.000000011,6150411.000000002,1
2015,10,31042090-1,40048830.99999998,8353952.999999999,88807111.99999994,20941745.00000004,0.0,14786878.000000011,6150411.000000002,1
2015,10,31054000-1,15495784.000000011,8353952.999999999,88807111.99999994,20941745.00000004,0.0,14786878.000000011,6150411.000000002,1
2015,11,31022100-0,1525000.0000000093,0.0,24229766.0,0.0,0.0,0.0,0.0,3
2015,11,31042090-1,23936356.99999999,8446622.999999998,40048830.99999998,15495784.000000011,0.0,0.0,0.0,1
2015,11,31042090-1,48166122.999999985,8446622.999999998,63985187.99999997,15495784.000000011,0.0,0.0,5462535.000000025,2
2015,11,31042090-1,48166122.999999985,8446622.999999998,63985187.99999997,15495784.000000011,0.0,0.0,5462535.000000025,3
2015,11,31059090-0,5462535.000000025,8446622.999999998,40048830.99999998,15495784.000000011,0.0,0.0,0.0,1
2015,11,31059090-0,5462535.000000025,8446622.999999998,40048830.99999998,15495784.000000011,0.0,0.0,0.0,2
2015,11,31059090-0,5462535.000000025,8446622.999999998,40048830.99999998,15495784.000000011,0.0,0.0,0.0,3
2015,12,31042090-1,24229766.0,0.0,23936356.99999999,0.0,0.0,0.0,5462535.000000025,1
2016,1,31022100-0,1525000.0000000093,0.0,24229766.0,0.0,0.0,0.0,0.0,1
2016,1,31022100-0,1525000.0000000093,0.0,24229766.0,0.0,0.0,0.0,0.0,2
2016,1,31055900-1,8115285.999999999,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,2
2016,2,31022100-0,4827151.000000004,0.0,0.0,0.0,0.0,0.0,0.0,3
2016,2,31042090-1,18066534.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2016,2,31055900-1,8115285.999999999,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,1
2016,2,31055900-1,8115285.999999999,1525000.0000000093,0.0,0.0,0.0,0.0,0.0,3
2016,3,31022100-0,4827151.000000004,0.0,0.0,0.0,0.0,0.0,0.0,2
2016,3,31042090-1,18066534.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2016,4,31022100-0,4827151.000000004,0.0,0.0,0.0,0.0,0.0,0.0,1
2016,4,31042090-1,18066534.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2016,5,31022100-0,5200000.000000004,0.0,0.0,0.0,0.0,0.0,0.0,3
2016,5,31042090-1,50783759.99999997,4827151.000000004,18066534.0,0.0,0.0,0.0,0.0,1
2016,5,31042090-1,50783759.99999997,4827151.000000004,18066534.0,0.0,0.0,0.0,0.0,2
2016,5,31042090-1,123821107.99999991,4827151.000000004,18066534.0,0.0,0.0,0.0,0.0,3
2016,5,31054000-1,39426040.99999999,0.0,0.0,0.0,0.0,0.0,0.0,3
2016,5,31055900-1,4372515.000000015,4827151.000000004,18066534.0,0.0,0.0,0.0,0.0,1
2016,5,31055900-1,4372515.000000015,4827151.000000004,18066534.0,0.0,0.0,0.0,0.0,2
2016,5,31055900-1,4372515.000000015,4827151.000000004,18066534.0,0.0,0.0,0.0,0.0,3
2016,5,31059090-0,5010640.000000015,4827151.000000004,18066534.0,0.0,0.0,0.0,0.0,1
2016,5,31059090-0,5010640.000000015,4827151.000000004,18066534.0,0.0,0.0,0.0,0.0,2
2016,5,31059090-0,5010640.000000015,4827151.000000004,18066534.0,0.0,0.0,0.0,0.0,3
2016,7,31022100-0,5200000.000000004,0.0,0.0,0.0,0.0,0.0,0.0,1
2016,7,31022100-0,14162330.000000002,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,2
2016,7,31042090-1,73037347.99999994,0.0,0.0,0.0,0.0,0.0,0.0,1
2016,7,31042090-1,109848221.99999994,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,2
2016,7,31054000-1,39426040.99999999,0.0,0.0,0.0,0.0,0.0,0.0,1
2016,7,31054000-1,67288584.0,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,2
2016,7,31055900-1,9826918.999999996,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,2
2016,8,31022100-0,8962329.999999998,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,1
2016,8,31022100-0,8962329.999999998,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,3
2016,8,31042090-1,36810873.99999999,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,1
2016,8,31042090-1,92306580.0,14162330.000000002,139450886.99999994,67288584.0,0.0,9826918.999999996,0.0,3
2016,8,31054000-1,27862543.000000007,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,1
2016,8,31054000-1,27862543.000000007,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,3
2016,8,31055900-1,9826918.999999996,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,1
2016,8,31055900-1,9826918.999999996,5200000.000000004,73037347.99999994,39426040.99999999,0.0,0.0,0.0,3
2016,9,31042090-1,29602664.999999996,8962329.999999998,36810873.99999999,27862543.000000007,0.0,9826918.999999996,0.0,1
2016,9,31042090-1,55495706.0,8962329.999999998,66413538.999999985,27862543.000000007,0.0,9826918.999999996,0.0,2
2016,10,31042090-1,25893041.000000007,0.0,29602664.999999996,0.0,0.0,0.0,0.0,1
2016,11,31021010-0,30804901.999999978,0.0,0.0,0.0,0.0,0.0,0.0,3
2016,11,31022100-0,6001866.000000003,0.0,0.0,0.0,0.0,0.0,0.0,3
2016,11,31042090-1,129030845.99999988,0.0,0.0,0.0,0.0,0.0,0.0,3
2016,11,31054000-1,60407489.99999996,0.0,0.0,0.0,0.0,0.0,0.0,3
2016,11,31059090-0,2610993.0000000075,0.0,0.0,0.0,0.0,0.0,0.0,3
2017,1,31021010-0,30804901.999999978,0.0,0.0,0.0,0.0,0.0,0.0,1
2017,1,31021010-0,30804901.999999978,0.0,0.0,0.0,0.0,0.0,0.0,2
